"Feature_0","Feature_1","Feature_2","Feature_3","Feature_4","Feature_5","Feature_6","Feature_7","Feature_8","Feature_9","class","dataset_name","altered_attribute","noise_level"
-4.415,3.737,-1.313,-0.815,0.168,-0.1,0.975,0.42,-0.825,-0.748,"N","vowel","Feature_5",0.7
-4.036,2.141,-0.355,-0.602,0.837,0.55,-0.013,0.507,-1.412,0.21,"N","vowel","Feature_5",0.7
-5.158,2.488,1.064,-0.343,0.352,-0.16,-0.05,0.817,-1.308,-0.249,"N","vowel","Feature_5",0.7
-2.907,1.992,-0.904,0.205,0.011,-0.04,-0.031,-0.148,-1.262,0.487,"N","vowel","Feature_5",0.7
-4.687,0.406,0.889,1.464,1.618,1.1,-0.121,-0.398,-0.307,0.293,"P","vowel","Feature_5",0.7
-3.096,0.103,-0.452,0.879,1.067,0.62,-0.296,-0.067,-0.973,0.711,"N","vowel","Feature_5",0.7
-2.452,0.279,-0.805,1.141,0.239,0.2,-0.104,-0.752,-0.334,0.731,"N","vowel","Feature_5",0.7
-2.081,2.043,-0.521,0.578,-0.463,-0.01,-0.041,-0.162,-0.814,0.425,"N","vowel","Feature_5",0.7
-2.658,2.739,-0.382,-0.31,-1.64,0.24,0.276,0.884,-0.535,-0.548,"N","vowel","Feature_5",0.7
-2.982,2.001,-0.915,0.188,0.035,0.72,-0.13,-0.689,-0.684,0.664,"N","vowel","Feature_5",0.7
-3.098,2.525,-0.316,-0.322,-1.082,0.64,0.445,0.847,-0.951,-0.707,"N","vowel","Feature_5",0.7
-4.403,3.602,-0.945,-0.934,0.041,0.69,1.003,0.47,-0.477,-0.621,"N","vowel","Feature_5",0.7
-4.2,2.201,-0.31,-0.392,0.968,0.44,-0.328,0.129,-0.896,0.15,"N","vowel","Feature_5",0.7
-5.211,2.544,0.82,-0.333,0.447,0.91,0.127,0.89,-1.389,-0.304,"N","vowel","Feature_5",0.7
-2.752,1.778,-0.718,0.057,-0.009,0.55,0.121,0.05,-1.435,0.281,"N","vowel","Feature_5",0.7
-5.058,2.236,1.381,1.885,-0.259,-0.19,-0.562,0.123,-0.063,0.663,"P","vowel","Feature_5",0.7
-4.181,1.646,0.736,1.286,0.724,-0.68,-1.126,-0.45,-0.648,0.995,"N","vowel","Feature_5",0.7
-3.753,0.828,-0.042,1.406,0.209,-0.56,-0.52,-0.4,-0.386,1.07,"N","vowel","Feature_5",0.7
-3.494,1.207,-0.607,0.242,-0.43,0.2,0.236,0.545,-0.593,0.678,"N","vowel","Feature_5",0.7
-2.813,2.327,-1.246,-0.184,-0.755,0.64,1.202,-0.558,-0.669,0.054,"N","vowel","Feature_5",0.7
-3.133,1.983,-1.398,0.254,-0.667,0.68,0.389,-0.178,-0.584,0.844,"N","vowel","Feature_5",0.7
-3.749,3.018,-0.755,-0.452,-0.666,0.24,0.741,0.9,-1.613,0.128,"N","vowel","Feature_5",0.7
-4.373,4.643,-0.792,-1.332,-0.202,0.1,0.192,1.133,-1.131,-0.28,"N","vowel","Feature_5",0.7
-4.468,4.121,-0.42,-1.197,0.338,0.48,-0.11,0.314,-1.248,-0.012,"N","vowel","Feature_5",0.7
-4.902,4.49,-0.564,-0.536,-0.164,-0.11,0.842,-0.158,-0.906,0.358,"N","vowel","Feature_5",0.7
-4.125,2.3,-0.167,-0.27,0.103,0.08,-0.467,-0.254,-0.415,0.863,"N","vowel","Feature_5",0.7
-5.124,2.319,1.413,1.804,-0.277,-0.16,-0.746,0.221,0.06,0.46,"P","vowel","Feature_5",0.7
-4.393,2.137,0.57,1.397,0.293,-0.39,-0.966,-0.461,-0.277,1.184,"N","vowel","Feature_5",0.7
-3.961,1.078,0.11,1.232,0.21,-0.52,-0.536,-0.33,-0.268,1.098,"N","vowel","Feature_5",0.7
-3.654,1.222,-0.574,0.248,-0.299,0.08,0.154,0.553,-0.58,0.617,"N","vowel","Feature_5",0.7
-3.001,2.263,-1.178,-0.116,-0.922,0.66,1.286,-0.506,-0.566,-0.102,"N","vowel","Feature_5",0.7
-3.417,1.984,-1.148,0.234,-0.778,0.31,0.494,0.13,-0.704,0.764,"N","vowel","Feature_5",0.7
-3.887,3.172,-0.739,-0.69,-0.548,1.18,0.569,0.98,-1.609,0.283,"N","vowel","Feature_5",0.7
-4.474,4.569,-1.069,-1.409,0.137,1.42,0.071,0.877,-1.355,-0.167,"N","vowel","Feature_5",0.7
-4.471,4.096,-0.809,-0.881,0.646,0.15,0.04,0.142,-1.555,-0.023,"N","vowel","Feature_5",0.7
-4.947,4.637,-0.444,-0.953,-0.119,-0.35,0.594,0.27,-0.783,0.265,"N","vowel","Feature_5",0.7
-4.173,2.299,-0.298,-0.13,0.122,0.37,-0.388,-0.328,-0.48,0.99,"N","vowel","Feature_5",0.7
-5.131,2.192,1.364,1.936,-0.591,-0.35,-0.677,0.15,0.178,0.38,"P","vowel","Feature_5",0.7
-4.395,1.864,0.503,1.718,0.241,-0.75,-0.672,-0.687,-0.449,1.396,"N","vowel","Feature_5",0.7
-4.058,1.072,0.157,1.136,0.385,-0.42,-0.583,-0.185,-0.3,1.177,"N","vowel","Feature_5",0.7
-3.631,1.195,-0.719,0.13,-0.065,0.56,-0.061,0.555,-0.594,0.806,"N","vowel","Feature_5",0.7
-3.434,2.26,-1.065,-0.122,-0.795,0.69,1.403,-0.507,-0.375,0.015,"N","vowel","Feature_5",0.7
-3.765,1.97,-0.955,0.304,-0.735,0.71,0.38,0.146,-0.536,0.738,"N","vowel","Feature_5",0.7
-3.975,3.066,-0.506,-0.827,-0.478,0.05,0.356,0.939,-1.309,0.204,"N","vowel","Feature_5",0.7
-4.497,4.5,-1.446,-1.127,0.443,1.56,0.136,0.597,-1.087,-0.073,"N","vowel","Feature_5",0.7
-4.475,4.064,-0.927,-0.678,0.599,0.13,0.224,0.103,-1.336,-0.192,"N","vowel","Feature_5",0.7
-5.011,4.976,-0.868,-1.215,0.17,-0.43,0.543,0.154,-0.841,0.707,"N","vowel","Feature_5",0.7
-4.151,2.069,-0.605,0.111,0.41,0.01,-0.284,-0.381,-0.507,0.737,"N","vowel","Feature_5",0.7
-5.125,2.077,1.283,2.003,-0.734,-0.17,-0.557,0.055,0.295,0.269,"P","vowel","Feature_5",0.7
-4.316,1.409,0.441,1.819,0.5,-0.27,-0.633,-0.621,-0.671,1.193,"N","vowel","Feature_5",0.7
-4.149,1.129,-0.008,1.215,0.39,-0.62,-0.4,-0.343,-0.344,0.886,"N","vowel","Feature_5",0.7
-3.581,1.188,-0.958,0.189,-0.077,0.64,0.049,0.449,-0.676,0.919,"N","vowel","Feature_5",0.7
-3.828,2.367,-0.836,-0.343,-0.466,-0.37,1.172,-0.175,-0.275,0.117,"N","vowel","Feature_5",0.7
-3.82,1.705,-1.13,0.45,-0.471,1.34,0.298,-0.175,-0.473,0.848,"N","vowel","Feature_5",0.7
-3.949,2.99,-0.643,-0.986,-0.175,0.19,0.249,0.803,-1.479,0.168,"N","vowel","Feature_5",0.7
-4.471,4.461,-1.887,-0.799,0.719,0.67,0.239,0.342,-1.036,-0.06,"N","vowel","Feature_5",0.7
-4.58,4.116,-0.753,-0.849,0.516,0.88,0.117,0.181,-1.256,-0.119,"N","vowel","Feature_5",0.7
-5.049,4.846,-0.678,-0.877,-0.09,0.32,0.253,-0.078,-0.178,0.131,"N","vowel","Feature_5",0.7
-4.115,1.856,-0.738,0.132,0.658,1.41,-0.252,-0.123,-0.53,0.456,"N","vowel","Feature_5",0.7
-5.143,2.051,1.216,1.898,-0.555,0.53,-0.842,0.011,0.461,0.193,"P","vowel","Feature_5",0.7
-4.403,1.409,0.551,1.496,0.673,-0.73,-0.787,-0.382,-0.696,1.139,"N","vowel","Feature_5",0.7
-4.316,1.272,-0.087,1.285,0.126,-0.07,-0.286,-0.463,-0.294,0.691,"N","vowel","Feature_5",0.7
-3.622,1.111,-0.972,0.399,-0.402,0.83,0.271,0.373,-0.716,0.943,"N","vowel","Feature_5",0.7
-3.85,2.28,-1.055,-0.335,-0.164,0.26,0.913,-0.391,-0.338,0.26,"N","vowel","Feature_5",0.7
-3.962,1.724,-1.29,0.531,-0.17,0.28,0.282,-0.149,-0.603,1.139,"N","vowel","Feature_5",0.7
-3.894,2.91,-0.968,-0.671,-0.131,1.67,0.591,0.708,-1.515,0.121,"N","vowel","Feature_5",0.7
-4.469,4.348,-1.74,-0.886,0.447,0.51,0.374,0.577,-0.908,-0.089,"N","vowel","Feature_5",0.7
-4.661,4.235,-0.497,-1.021,0.295,0.57,-0.019,0.345,-1.355,0.062,"N","vowel","Feature_5",0.7
-5.04,5.074,-1.721,-0.264,0.279,0.27,0.003,-0.609,-0.177,0.422,"N","vowel","Feature_5",0.7
-4.169,1.799,-0.621,0.025,0.706,0.68,-0.343,-0.049,-0.339,0.22,"N","vowel","Feature_5",0.7
-5.105,1.968,1.14,1.719,-0.443,-0.43,-0.969,-0.173,0.551,0.176,"P","vowel","Feature_5",0.7
-4.544,1.672,0.643,1.281,0.504,-0.74,-0.709,-0.229,-0.546,1.058,"N","vowel","Feature_5",0.7
-4.426,1.167,0.008,1.315,0.189,-0.48,-0.124,-0.244,-0.423,0.684,"N","vowel","Feature_5",0.7
-3.622,0.988,-1.108,0.685,-0.693,1.63,0.442,0.166,-0.458,0.738,"N","vowel","Feature_5",0.7
-3.597,2.146,-1.492,-0.142,-0.297,0.31,0.87,-0.49,-0.471,0.41,"N","vowel","Feature_5",0.7
-4.122,1.735,-1.34,0.615,0.03,0.08,0.345,-0.104,-0.54,0.988,"N","vowel","Feature_5",0.7
-4.065,2.876,-0.856,-0.221,-0.533,0.08,0.855,0.633,-1.452,0.272,"N","vowel","Feature_5",0.7
-4.513,4.265,-1.477,-1.09,0.215,0.88,0.342,0.693,-0.601,-0.056,"N","vowel","Feature_5",0.7
-4.651,4.246,-0.823,-0.831,0.666,0.47,-0.3,0.094,-1.343,0.185,"N","vowel","Feature_5",0.7
-5.034,4.993,-1.633,-0.285,0.398,-0.39,-0.211,-0.508,-0.283,0.304,"N","vowel","Feature_5",0.7
-4.261,1.827,-0.482,-0.194,0.731,0.14,-0.478,0.05,-0.112,0.321,"N","vowel","Feature_5",0.7
-1.149,-0.904,-1.988,0.739,-0.06,1.31,0.864,1.196,-0.3,-0.467,"P","vowel","Feature_5",0.7
-2.613,-0.092,-0.54,0.484,0.389,1.63,0.198,0.257,-0.375,-0.604,"N","vowel","Feature_5",0.7
-2.505,0.632,-0.593,0.304,0.496,0.76,-0.162,0.181,-0.363,-0.764,"N","vowel","Feature_5",0.7
-1.768,1.769,-1.142,-0.739,-0.086,-0.67,-0.23,0.217,-0.009,-0.279,"N","vowel","Feature_5",0.7
-2.671,3.155,-0.514,0.133,-0.964,0.02,-0.071,1.192,0.254,-0.471,"N","vowel","Feature_5",0.7
-2.509,1.326,0.354,0.663,-0.724,0.59,-0.496,0.713,0.638,-0.204,"N","vowel","Feature_5",0.7
-2.764,1.111,0.727,1.54,-0.855,0,-1.11,0.227,0.42,0.991,"N","vowel","Feature_5",0.7
-3.816,3.426,0.224,-0.384,-1.733,1.06,-0.322,1.333,0.653,0.577,"N","vowel","Feature_5",0.7
-3.839,1.248,0.83,0.982,-1.11,0.25,-0.751,0.084,0.309,1.125,"N","vowel","Feature_5",0.7
-4.982,1.538,0.96,1.253,-0.64,0.35,-0.484,-0.31,-0.246,1.18,"N","vowel","Feature_5",0.7
-2.895,0.682,-0.151,0.218,-0.689,1.44,-0.264,0.922,0.757,0.327,"N","vowel","Feature_5",0.7
-1.093,-0.922,-2.091,0.844,0.009,1.03,0.891,1.453,-0.089,-0.4,"P","vowel","Feature_5",0.7
-2.499,0.119,-0.82,0.346,0.347,1.96,0.245,0.689,-0.084,-0.596,"N","vowel","Feature_5",0.7
-2.633,0.672,-0.372,0.439,0.437,0.17,-0.402,-0.04,-0.366,-0.741,"N","vowel","Feature_5",0.7
-1.707,1.652,-1.012,-0.622,-0.293,-0.21,-0.276,0.477,0.05,-0.2,"N","vowel","Feature_5",0.7
-2.696,3.129,-0.52,0.294,-0.989,-0.24,-0.066,1.106,0.361,-0.396,"N","vowel","Feature_5",0.7
-2.592,1.617,0.267,0.38,-0.777,0.48,-0.206,0.733,0.592,-0.403,"N","vowel","Feature_5",0.7
-2.733,1.088,0.761,1.694,-0.833,0.87,-1.069,0.266,0.369,1.034,"N","vowel","Feature_5",0.7
-3.835,3.339,0.29,-0.126,-1.68,0.57,-0.368,1.328,0.523,0.861,"N","vowel","Feature_5",0.7
-3.915,2.158,0.781,0.643,-1.023,0.79,-0.718,0.274,0.376,0.77,"N","vowel","Feature_5",0.7
-4.848,1.115,0.932,1.615,-0.589,0.27,-0.446,-0.366,-0.447,1.294,"N","vowel","Feature_5",0.7
-2.982,0.522,-0.1,0.362,-0.66,0.93,-0.305,0.859,0.637,0.344,"N","vowel","Feature_5",0.7
-1.784,-1.074,-1.661,1.324,0.289,1.49,0.924,1.307,-0.346,-0.521,"P","vowel","Feature_5",0.7
-1.89,0.207,-1.161,0.027,-0.047,1.9,0.277,1.129,0.366,-0.25,"N","vowel","Feature_5",0.7
-2.677,0.486,-0.061,0.517,0.222,0.95,-0.425,-0.096,-0.373,-0.484,"N","vowel","Feature_5",0.7
-1.716,1.186,-0.809,-0.515,-0.35,0.46,-0.404,0.678,0.172,-0.212,"N","vowel","Feature_5",0.7
-2.769,2.906,-0.194,0.349,-0.958,0.63,-0.245,1.004,0.6,-0.336,"N","vowel","Feature_5",0.7
-2.625,1.551,0.298,0.324,-1.05,0.21,0.067,0.603,0.342,-0.413,"N","vowel","Feature_5",0.7
-2.632,0.881,0.71,1.8,-0.75,0.82,-1.128,0.177,0.339,1.166,"N","vowel","Feature_5",0.7
-3.888,3.085,0.436,0.142,-1.526,0.09,-0.503,1.085,0.511,0.976,"N","vowel","Feature_5",0.7
-3.824,1.832,1.093,1.024,-1.09,0.92,-0.336,0.299,0.126,1.005,"N","vowel","Feature_5",0.7
-4.813,1.042,0.887,1.661,-0.534,0.94,-0.513,-0.448,-0.412,1.214,"N","vowel","Feature_5",0.7
-2.971,0.463,-0.195,0.323,-0.625,0.6,-0.327,0.78,0.552,0.436,"N","vowel","Feature_5",0.7
-2.698,-1.027,-0.94,1.796,0.392,1.28,0.866,0.781,-0.838,-0.663,"P","vowel","Feature_5",0.7
-1.358,0.136,-1.082,-0.148,-0.609,0.92,0.144,1.149,0.481,0.119,"N","vowel","Feature_5",0.7
-2.594,0.621,-0.292,0.521,0.26,2.34,-0.337,0.261,-0.332,-0.51,"N","vowel","Feature_5",0.7
-1.793,0.925,-0.739,-0.396,-0.211,0.56,-0.403,0.604,0.197,-0.251,"N","vowel","Feature_5",0.7
-2.92,2.697,-0.116,0.451,-0.859,-0.22,-0.307,0.874,0.622,-0.301,"N","vowel","Feature_5",0.7
-2.696,1.26,0.436,0.657,-1.161,0.04,0.062,0.575,0.182,-0.334,"N","vowel","Feature_5",0.7
-2.484,0.559,0.624,1.951,-0.646,-0.41,-1.106,0.036,0.24,1.291,"N","vowel","Feature_5",0.7
-3.989,3.049,0.304,0.209,-1.26,-0.58,-0.735,0.862,0.551,1.114,"N","vowel","Feature_5",0.7
-3.776,1.752,0.92,0.722,-1.164,1.06,-0.01,0.657,0.248,1.055,"N","vowel","Feature_5",0.7
-4.717,0.829,0.853,1.98,-0.546,1.14,-0.434,-0.424,-0.636,1.245,"N","vowel","Feature_5",0.7
-3.108,0.926,-0.389,0.249,-0.461,0.98,-0.226,0.818,0.387,0.303,"N","vowel","Feature_5",0.7
-3.366,-0.826,-0.405,1.643,0.603,1.09,0.524,0.293,-0.858,-0.668,"P","vowel","Feature_5",0.7
-1.53,0.029,-0.925,0.054,-0.565,1.86,0.123,1.117,0.338,0.026,"N","vowel","Feature_5",0.7
-1.817,0.559,-0.801,0.234,0.011,2.16,-0.161,0.809,0.018,-0.382,"N","vowel","Feature_5",0.7
-1.969,0.835,-0.671,-0.27,0.028,0.85,-0.444,0.53,0.061,-0.343,"N","vowel","Feature_5",0.7
-3.038,2.475,0.024,0.508,-0.737,-0.22,-0.358,0.706,0.6,-0.209,"N","vowel","Feature_5",0.7
-2.889,1.418,0.409,0.61,-1.018,0.71,0.005,0.518,-0.027,-0.326,"N","vowel","Feature_5",0.7
-2.71,0.809,0.754,1.903,-0.764,0.59,-1.123,0.162,0.405,1.163,"N","vowel","Feature_5",0.7
-3.992,3.342,0.167,0.086,-1.23,-0.57,-0.824,0.837,0.521,0.978,"N","vowel","Feature_5",0.7
-3.81,1.91,0.527,0.478,-0.972,1.29,-0.28,0.719,0.482,0.829,"N","vowel","Feature_5",0.7
-4.683,0.773,0.888,2.302,-0.562,0.15,-0.401,-0.289,-0.839,1.165,"N","vowel","Feature_5",0.7
-3.375,1.779,-0.822,0.382,-0.019,1.22,0.123,0.767,0.223,-0.337,"N","vowel","Feature_5",0.7
-3.312,-0.776,-0.504,1.39,0.86,1.34,0.222,0.314,-0.715,-0.765,"P","vowel","Feature_5",0.7
-2.073,0.088,-0.73,0.296,-0.286,3.16,0.154,1.078,0.294,-0.174,"N","vowel","Feature_5",0.7
-1.222,0.491,-0.716,0.004,-0.323,1.04,-0.148,0.773,0.387,-0.073,"N","vowel","Feature_5",0.7
-2.295,0.883,-0.619,-0.041,0.143,-0.04,-0.602,0.335,-0.114,-0.391,"N","vowel","Feature_5",0.7
-2.968,2.149,0.13,0.676,-0.79,-0.07,-0.507,0.762,0.625,-0.272,"N","vowel","Feature_5",0.7
-2.784,1.43,0.145,0.309,-0.931,1.65,0.017,0.589,-0.044,-0.273,"N","vowel","Feature_5",0.7
-3.073,1.532,0.949,1.541,-1.058,-0.05,-0.961,0.449,0.619,0.969,"N","vowel","Feature_5",0.7
-3.958,4.132,-0.074,-0.19,-1.184,0.32,-0.679,1.198,0.442,0.563,"N","vowel","Feature_5",0.7
-3.947,2.102,0.305,0.462,-0.765,1.09,-0.618,0.741,0.345,0.269,"N","vowel","Feature_5",0.7
-4.756,0.965,0.959,2.287,-0.527,0.39,-0.41,-0.362,-0.862,1.088,"N","vowel","Feature_5",0.7
-3.366,1.952,-0.898,0.258,0.282,1.28,0.29,0.681,0.431,-0.461,"N","vowel","Feature_5",0.7
-3.137,0.077,-1.157,1.589,0.204,1.71,0.17,0.676,-1.033,-0.635,"P","vowel","Feature_5",0.7
-3.262,0.956,-0.791,1.528,-0.021,1,-0.121,0.499,-0.99,-0.621,"N","vowel","Feature_5",0.7
-2.045,0.819,-1.46,0.652,-0.701,0.66,-0.087,0.793,-0.567,-0.013,"N","vowel","Feature_5",0.7
-1.993,1.725,-1.13,0.556,-1.223,0.57,0.211,-0.04,-0.294,-0.548,"N","vowel","Feature_5",0.7
-2.765,2.817,-2.02,0.213,-0.772,1.11,0.252,-0.193,-0.202,-0.093,"N","vowel","Feature_5",0.7
-2.55,2.391,-1.137,0.09,-0.948,-0.5,0.051,0.723,-0.558,-0.204,"N","vowel","Feature_5",0.7
-3.297,2.88,-0.859,-0.301,-1.02,0.46,0.288,0.855,-0.528,-0.662,"N","vowel","Feature_5",0.7
-4.047,3.899,-0.423,0.147,-1.273,-0.05,0.317,0.531,0.584,-0.11,"N","vowel","Feature_5",0.7
-4.101,2.84,-0.802,0.062,-0.733,0.87,-0.145,0.443,0.049,-0.611,"N","vowel","Feature_5",0.7
-4.693,3.146,-0.136,0.587,-0.731,0.91,-0.104,-0.021,0.637,-0.192,"N","vowel","Feature_5",0.7
-3.73,1.872,-0.801,0.555,-0.427,0.89,0.196,0.65,-0.744,-0.372,"N","vowel","Feature_5",0.7
-3.019,0.058,-1.265,1.497,0.171,1.09,0.178,0.847,-1.16,-0.548,"P","vowel","Feature_5",0.7
-3.339,1.004,-0.747,1.505,-0.068,0.69,-0.017,0.377,-0.775,-0.899,"N","vowel","Feature_5",0.7
-2.008,0.785,-1.489,0.654,-0.685,0.44,-0.085,0.856,-0.516,-0.053,"N","vowel","Feature_5",0.7
-1.951,1.684,-1.039,0.586,-1.166,0.58,0.33,-0.108,-0.198,-0.609,"N","vowel","Feature_5",0.7
-2.785,2.792,-1.924,0.225,-0.985,1.33,0.07,-0.071,-0.257,-0.135,"N","vowel","Feature_5",0.7
-2.538,2.351,-1.029,0.146,-0.922,0.28,-0.058,0.835,-0.712,-0.074,"N","vowel","Feature_5",0.7
-3.231,3.003,-1.161,-0.315,-0.816,1.59,0.311,0.677,-0.565,-0.7,"N","vowel","Feature_5",0.7
-4.033,4.071,-0.586,0.127,-1.447,0.92,0.197,0.711,0.48,-0.306,"N","vowel","Feature_5",0.7
-4.13,3.105,-1.141,0.183,-0.498,1.13,-0.399,0.675,-0.339,-0.694,"N","vowel","Feature_5",0.7
-4.718,3.281,-0.203,0.651,-0.883,1.23,-0.663,0.583,0.237,-0.307,"N","vowel","Feature_5",0.7
-3.7,1.841,-0.675,0.441,-0.383,1.39,0.176,0.594,-0.677,-0.408,"N","vowel","Feature_5",0.7
-2.973,0.036,-1.273,1.519,0.195,1.6,0.131,0.832,-1.157,-0.547,"P","vowel","Feature_5",0.7
-3.485,1.092,-0.674,1.395,-0.027,1.25,-0.047,0.384,-0.761,-0.934,"N","vowel","Feature_5",0.7
-1.929,0.777,-1.415,0.598,-0.579,0.66,-0.061,0.733,-0.333,-0.235,"N","vowel","Feature_5",0.7
-1.928,1.578,-0.997,0.672,-1.287,1.42,0.249,0.006,-0.167,-0.637,"N","vowel","Feature_5",0.7
-2.823,2.743,-2.012,0.234,-0.919,1.76,0.091,-0.177,-0.143,-0.09,"N","vowel","Feature_5",0.7
-2.521,2.283,-0.954,0.232,-0.918,-0.47,-0.094,0.833,-0.704,-0.092,"N","vowel","Feature_5",0.7
-3.173,3.166,-1.501,-0.37,-0.437,1.11,0.179,0.556,-0.794,-0.549,"N","vowel","Feature_5",0.7
-4.049,4.039,-0.558,0.064,-1.676,0.64,0.047,1.024,-0.091,-0.283,"N","vowel","Feature_5",0.7
-4.13,3.291,-1.424,0.359,-0.273,0.68,-0.454,0.62,-0.527,-0.709,"N","vowel","Feature_5",0.7
-4.753,3.421,-0.189,0.656,-0.984,1.56,-0.652,0.546,0.123,-0.326,"N","vowel","Feature_5",0.7
-3.725,1.904,-0.737,0.433,-0.369,1.17,0.12,0.425,-0.678,-0.391,"N","vowel","Feature_5",0.7
-3,0.042,-1.238,1.529,0.187,1.62,0.104,0.759,-1.18,-0.634,"P","vowel","Feature_5",0.7
-3.587,1.193,-0.617,1.34,-0.022,1.49,-0.072,0.368,-0.854,-0.767,"N","vowel","Feature_5",0.7
-1.895,0.755,-1.388,0.638,-0.614,-0.11,-0.033,0.693,-0.27,-0.346,"N","vowel","Feature_5",0.7
-1.925,1.517,-0.999,0.634,-1.27,0.43,0.385,0.004,-0.141,-0.624,"N","vowel","Feature_5",0.7
-2.797,2.706,-1.936,0.147,-0.921,1.11,-0.082,-0.006,-0.214,-0.064,"N","vowel","Feature_5",0.7
-2.561,2.191,-0.955,0.214,-0.841,0.05,-0.083,0.74,-0.612,-0.196,"N","vowel","Feature_5",0.7
-3.152,3.176,-1.573,-0.204,-0.485,1.02,0.308,0.652,-0.872,-0.586,"N","vowel","Feature_5",0.7
-4.064,4.106,-0.545,0.03,-1.645,0.72,0.103,0.907,0.05,-0.322,"N","vowel","Feature_5",0.7
-4.139,3.363,-1.464,0.459,-0.066,0.77,-0.146,0.172,-0.124,-0.864,"N","vowel","Feature_5",0.7
-4.782,3.325,-0.071,0.663,-0.913,0.82,-0.033,-0.103,0.483,-0.202,"N","vowel","Feature_5",0.7
-3.731,1.927,-0.705,0.453,-0.372,0.83,0.046,0.323,-0.627,-0.331,"N","vowel","Feature_5",0.7
-3.055,0.088,-1.217,1.562,0.186,2.11,0.054,0.639,-1.121,-0.757,"P","vowel","Feature_5",0.7
-3.711,1.377,-0.584,1.428,-0.033,1.2,-0.127,0.328,-1.092,-0.565,"N","vowel","Feature_5",0.7
-1.926,0.689,-1.433,0.716,-0.588,0.42,-0.044,0.716,-0.245,-0.285,"N","vowel","Feature_5",0.7
-1.948,1.536,-1.012,0.537,-1.229,1.07,0.46,-0.002,-0.178,-0.576,"N","vowel","Feature_5",0.7
-2.8,2.609,-1.726,0.036,-0.941,0.72,0.191,0.044,-0.165,-0.234,"N","vowel","Feature_5",0.7
-2.691,2.111,-1.067,0.174,-0.649,-0.82,-0.017,0.655,-0.498,-0.292,"N","vowel","Feature_5",0.7
-3.19,3.101,-1.659,-0.182,-0.436,0.62,0.272,0.502,-0.857,-0.516,"N","vowel","Feature_5",0.7
-4.074,4.187,-0.555,0.052,-1.603,1.18,-0.061,0.981,0.249,-0.25,"N","vowel","Feature_5",0.7
-4.174,3.54,-1.43,0.417,0.267,0.36,-0.118,-0.267,-0.162,-0.71,"N","vowel","Feature_5",0.7
-4.827,3.391,-0.099,0.599,-0.723,0.76,0.089,-0.214,0.518,-0.074,"N","vowel","Feature_5",0.7
-3.735,2.096,-0.818,0.463,-0.221,1.24,0.023,0.224,-0.745,-0.325,"N","vowel","Feature_5",0.7
-3.117,0.146,-1.228,1.635,0.223,2.05,0.036,0.569,-1.15,-0.767,"P","vowel","Feature_5",0.7
-3.871,1.694,-0.606,1.428,0.044,-0.41,-0.013,0.126,-1.218,-0.553,"N","vowel","Feature_5",0.7
-2.029,0.698,-1.482,0.813,-0.681,0.1,0.016,0.751,-0.3,-0.237,"N","vowel","Feature_5",0.7
-1.998,1.497,-1.005,0.519,-1.236,0.21,0.273,0.151,-0.319,-0.49,"N","vowel","Feature_5",0.7
-2.914,2.541,-1.567,0.067,-1.051,0.98,0.006,0.289,-0.325,-0.343,"N","vowel","Feature_5",0.7
-2.937,2.183,-1.291,0.355,-0.372,0.51,0.045,0.452,-0.705,-0.263,"N","vowel","Feature_5",0.7
-3.239,2.916,-1.406,-0.455,-0.454,1.01,0.078,0.383,-0.776,-0.413,"N","vowel","Feature_5",0.7
-4.069,4.205,-0.614,-0.06,-1.462,-0.1,0.381,0.589,0.405,-0.259,"N","vowel","Feature_5",0.7
-4.235,3.775,-1.593,0.814,0.288,1.26,-0.566,-0.247,-0.409,-0.556,"N","vowel","Feature_5",0.7
-4.884,3.63,-0.279,0.496,-0.67,1.63,-0.005,-0.137,0.532,-0.184,"N","vowel","Feature_5",0.7
-3.756,2.204,-0.716,0.529,-0.284,1.18,0.022,0.127,-0.782,-0.394,"N","vowel","Feature_5",0.7
-4.066,0.398,-0.382,1.679,0.121,1.31,0.504,-0.315,-0.226,-0.873,"P","vowel","Feature_5",0.7
-2.966,0.659,-1.057,1.36,0.152,0.53,0.197,0.926,-0.45,-0.637,"N","vowel","Feature_5",0.7
-2.695,1.119,-0.986,0.172,0.499,-0.57,0.088,0.63,-0.721,-0.256,"N","vowel","Feature_5",0.7
-2.482,1.896,-1.289,0.112,0.285,0.52,0.022,0.832,-0.333,-0.764,"N","vowel","Feature_5",0.7
-2.742,2.729,-0.129,-0.49,-0.573,1.23,0.07,0.771,0.053,-0.939,"N","vowel","Feature_5",0.7
-2.434,2.903,-1.341,-0.411,0.372,1.05,-0.022,0.336,0.123,-0.747,"N","vowel","Feature_5",0.7
-2.973,3.557,-0.396,-0.719,-0.669,0.34,0.293,1.009,0.14,-1.098,"N","vowel","Feature_5",0.7
-4.103,3.812,0.255,-0.103,-0.994,-0.34,-0.345,2.039,0.02,-0.43,"N","vowel","Feature_5",0.7
-3.863,3.245,-0.996,0.486,-0.348,-0.73,0.558,1.342,0.176,-0.318,"N","vowel","Feature_5",0.7
-4.611,2.962,-0.856,1.161,-0.612,0.83,0.162,0.705,0.37,-0.916,"N","vowel","Feature_5",0.7
-3.548,1.611,-0.85,0.374,0.168,0.21,0.463,0.863,-1.131,-0.334,"N","vowel","Feature_5",0.7
