"Abbrev","Rep","Locality","Map_Ref","Latitude","Altitude","Rainfall","Frosts","Year","Sp","PMCno","DBH","Ht","Surv","Vig","Ins_res","Stem_Fm","Crown_Fm","Brnch_Fm","class","dataset_name","altered_attribute","noise_level"
"WSp",1,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"am",1592,24.24,17.9,38,4.38,3.5,3,3.3,2.5,"P","eucalyptus","Vig",0.8
"WSp",1,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"am",2560,20.24,14.6,63,3.32,3.5,3,3.7,2.5,"P","eucalyptus","Vig",0.8
"WSp",1,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"co",2562,17.4,14.14,63,3.13,4,3.7,4,3.5,"P","eucalyptus","Vig",0.8
"WSp",1,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"cr",1252,17.36,15.64,50,3.33,3.5,2.5,2.5,2.5,"N","eucalyptus","Vig",0.8
"WSp",1,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"fa",2548,41.04,16.6,50,3.16,3,2,1.5,1.5,"P","eucalyptus","Vig",0.8
"WSp",1,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"nd",1596,15.02,9.92,100,2.3,4,2.7,4,2.5,"P","eucalyptus","Vig",0.8
"WSp",1,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"nd",2569,17.83,11.8,50,3.09,3,3,4,2.5,"P","eucalyptus","Vig",0.8
"WSp",1,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"ni",2547,20.8,10.23,13,3.11,3,3,2.5,3,"N","eucalyptus","Vig",0.8
"WSp",1,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"ni",2568,24.89,16.71,63,2.45,2.5,2.7,3,2,"N","eucalyptus","Vig",0.8
"WSp",1,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"ob",1522,19.13,10.66,38,2.57,3,2.5,2.5,2,"P","eucalyptus","Vig",0.8
"WSp",1,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"ob",2570,17.59,12.2,50,3.95,2.7,3,3.5,2.7,"N","eucalyptus","Vig",0.8
"WSp",1,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"ov",2571,19.35,17.3,50,2.12,2,3.2,4,4,"N","eucalyptus","Vig",0.8
"WSp",1,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"pu",2573,21.7,17.42,88,4.33,3.5,3,3.3,2.3,"P","eucalyptus","Vig",0.8
"WSp",1,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"re",2550,7.84,3.34,38,1.73,2.3,1.5,2,2,"N","eucalyptus","Vig",0.8
"WSp",1,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"re",2553,25.57,17.43,50,3.82,3,2.7,3,2,"N","eucalyptus","Vig",0.8
"WSp",1,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"rd",2575,6.87,9.4,50,2.11,3,2,2,2,"N","eucalyptus","Vig",0.8
"WSp",1,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"fr",2552,31.87,20.52,25,4.45,3.5,2.5,2.5,1.5,"N","eucalyptus","Vig",0.8
"WSp",1,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"re",2574,15.11,15.54,75,4.67,3,3.3,3.5,3.5,"P","eucalyptus","Vig",0.8
"WSp",1,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"nd",2634,21.72,14.75,38,3.19,3,3,4,2.3,"P","eucalyptus","Vig",0.8
"WSp",2,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"am",1592,24.95,19.69,50,4.04,3,2.7,3,2.7,"P","eucalyptus","Vig",0.8
"WSp",2,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"am",2560,17.35,16.11,38,4.17,3,2.5,3.5,2.5,"P","eucalyptus","Vig",0.8
"WSp",2,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"co",2562,18.81,19.09,75,3.29,3,3.5,4,3,"N","eucalyptus","Vig",0.8
"WSp",2,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"cr",1252,15.35,11.87,75,4.13,2.7,2.5,3,2.5,"N","eucalyptus","Vig",0.8
"WSp",2,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"fa",2548,22.6,12.61,63,3.74,3,2,2,1.5,"N","eucalyptus","Vig",0.8
"WSp",2,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"nd",1596,21.45,16.76,75,2.25,3.2,3.3,3.5,3,"P","eucalyptus","Vig",0.8
"WSp",2,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"nd",2569,15.15,15.82,75,3.45,3,3.1,3.4,3,"P","eucalyptus","Vig",0.8
"WSp",2,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"ni",2568,20.46,19.26,50,1.79,2.2,3.3,3.3,3,"P","eucalyptus","Vig",0.8
"WSp",2,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"ob",1522,20.8,15.41,25,3.91,2.8,3.3,3.2,3.5,"P","eucalyptus","Vig",0.8
"WSp",2,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"ob",2570,22.98,19.9,50,3.02,2.7,3.5,3.3,3.5,"N","eucalyptus","Vig",0.8
"WSp",2,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"ov",1788,16.99,16.52,25,2.74,2.7,3.2,3.7,3.2,"N","eucalyptus","Vig",0.8
"WSp",2,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"ov",2571,19.67,20.14,50,3.55,2,3.3,3.7,4,"P","eucalyptus","Vig",0.8
"WSp",2,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"pa",2750,29.47,14.67,88,3.39,4,3,3,1.7,"N","eucalyptus","Vig",0.8
"WSp",2,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"pu",2573,23.29,17.74,75,1.82,3,3,3.5,2.5,"N","eucalyptus","Vig",0.8
"WSp",2,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"re",2550,24.55,15.98,13,2.92,2.7,4,3.3,3,"N","eucalyptus","Vig",0.8
"WSp",2,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"re",2553,23.53,21.06,50,4.02,3.5,3.3,3.2,2.8,"P","eucalyptus","Vig",0.8
"WSp",2,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"rd",2575,3.62,6.03,25,1.93,3,2.5,2.5,3,"N","eucalyptus","Vig",0.8
"WSp",2,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"fr",2552,31.73,18.88,63,2.91,3.2,3,3,2,"P","eucalyptus","Vig",0.8
"WSp",2,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"ob",2458,18.88,10.53,63,2.36,3,2,2,1.5,"N","eucalyptus","Vig",0.8
"WSp",2,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"re",2574,24.4,20.33,75,3.88,3.5,3.3,3.2,2.8,"P","eucalyptus","Vig",0.8
"WSp",3,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"am",1592,18.4,14.18,50,4.66,3.2,2,2.5,1.5,"P","eucalyptus","Vig",0.8
"WSp",3,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"am",2560,18.59,8.26,13,3.2,3.5,2,2,2,"N","eucalyptus","Vig",0.8
"WSp",3,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"co",2562,14.87,15.56,38,2.9,3.5,3.3,3.3,3,"P","eucalyptus","Vig",0.8
"WSp",3,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"fa",2548,41.51,14.6,25,1.75,3,1.5,1.5,1,"N","eucalyptus","Vig",0.8
"WSp",3,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"nd",1596,19.04,14.75,50,3.81,4,2.5,2.5,2,"P","eucalyptus","Vig",0.8
"WSp",3,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"nd",2569,15.55,12.87,63,1.82,3,2.5,3,2,"P","eucalyptus","Vig",0.8
"WSp",3,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"ni",2547,25.4,18.75,13,3.58,2.7,2,2.5,2.3,"N","eucalyptus","Vig",0.8
"WSp",3,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"ni",2568,47.73,18.55,13,2.95,2.7,2,2,2,"P","eucalyptus","Vig",0.8
"WSp",3,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"ob",1522,21.7,17.33,25,2.98,3,3,3,3,"P","eucalyptus","Vig",0.8
"WSp",3,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"ob",2570,34.67,15.41,13,4.32,3,2.5,2.5,2,"N","eucalyptus","Vig",0.8
"WSp",3,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"ov",1788,7.4,13.38,25,1.49,2,3.2,3,3,"N","eucalyptus","Vig",0.8
"WSp",3,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"ov",2571,22.03,19.34,50,4.23,2.5,3.3,3.3,3,"N","eucalyptus","Vig",0.8
"WSp",3,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"pa",2750,32.75,16.37,50,2.68,4,2,2,2,"N","eucalyptus","Vig",0.8
"WSp",3,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"pu",2573,27.4,17.9,38,3.52,3.3,2.5,3,2,"P","eucalyptus","Vig",0.8
"WSp",3,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"re",2550,23.1,18.59,63,3.69,3.5,3.3,3.3,3,"P","eucalyptus","Vig",0.8
"WSp",3,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"re",2553,20.34,18.45,75,4.4,3,3.3,3.3,3,"P","eucalyptus","Vig",0.8
"WSp",3,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"rd",2575,5.18,4.82,38,1.31,2,2,2,2,"N","eucalyptus","Vig",0.8
"WSp",3,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"fr",2552,15.05,9.05,25,3.64,4,2,1.5,1,"N","eucalyptus","Vig",0.8
"WSp",3,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"re",2574,22.08,21.79,50,5.16,3,3.3,3.3,3,"P","eucalyptus","Vig",0.8
"WSp",3,"Southern_Hawkes_Bay","N151_912/221","40__36",150,1250,-3,1983,"nd",2634,26.28,20.11,25,3.47,3,3,3,2,"P","eucalyptus","Vig",0.8
"K83",1,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"co",2562,17.41,12.44,50,2.65,3.3,3,3.5,3,"P","eucalyptus","Vig",0.8
"K83",1,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"cr",1252,12.96,11.21,88,3.95,4,2.5,2,2,"N","eucalyptus","Vig",0.8
"K83",1,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"co",1,6.77,7.19,75,2.19,3,2.7,3,3,"N","eucalyptus","Vig",0.8
"K83",1,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"fa",2548,2.95,4.43,13,-0.11,2,3,3,3,"N","eucalyptus","Vig",0.8
"K83",1,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"nd",1596,7.68,6.56,50,3.19,3.5,3.5,4,4,"N","eucalyptus","Vig",0.8
"K83",1,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"nd",2569,16.69,11.67,75,3.2,3.8,3.4,4,3.5,"N","eucalyptus","Vig",0.8
"K83",1,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"ob",2458,8.46,7.05,13,2.65,3,3,3,3,"N","eucalyptus","Vig",0.8
"K83",1,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"ov",1788,5.35,5.9,25,3.22,1.8,2,2.5,3,"N","eucalyptus","Vig",0.8
"K83",1,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"ov",2571,14.82,14.23,50,3.35,1.7,4,4,3.5,"P","eucalyptus","Vig",0.8
"K83",1,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"pa",2750,9.19,7.81,50,2.81,3,3,4,3,"N","eucalyptus","Vig",0.8
"K83",1,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"pu",2573,5.19,4.44,13,1.57,2.5,3,3,3,"N","eucalyptus","Vig",0.8
"K83",1,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"re",2553,9.73,11.04,75,3.7,3,3.5,4,3.5,"P","eucalyptus","Vig",0.8
"K83",1,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"rd",2575,13.54,8.81,88,1.91,2,2.5,3,3,"N","eucalyptus","Vig",0.8
"K83",1,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"fr",2552,5.78,7.21,13,0.77,3,4,4,4,"N","eucalyptus","Vig",0.8
"K83",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"cr",1252,5.36,4.61,63,2.17,3,2,2,3,"N","eucalyptus","Vig",0.8
"K83",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"co",1,11.88,9.81,63,3.75,4,2.5,2.5,2.5,"N","eucalyptus","Vig",0.8
"K83",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"fa",1482,14.03,9.9,63,4.06,4,3.5,3,3,"P","eucalyptus","Vig",0.8
"K83",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"fa",2548,23.63,11.82,88,3.18,4,3,2.5,2,"P","eucalyptus","Vig",0.8
"K83",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"fr",2552,10.39,8.66,38,3.59,3.5,3,4,3,"N","eucalyptus","Vig",0.8
"K83",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"nd",1596,7.83,6.79,100,2.06,3,3.5,4.5,3.5,"P","eucalyptus","Vig",0.8
"K83",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"nd",2569,11.23,10.34,50,3.13,3.5,3.3,4,3.5,"P","eucalyptus","Vig",0.8
"K83",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"ni",2547,9.13,8.01,75,3.65,2,3.3,3.3,3,"N","eucalyptus","Vig",0.8
"K83",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"ni",2568,11.66,8.57,75,2.36,2.5,2.5,2.5,2.5,"N","eucalyptus","Vig",0.8
"K83",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"ob",2570,3.81,4.93,13,2.46,2.5,3,4,3,"N","eucalyptus","Vig",0.8
"K83",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"ov",1788,16.16,10.98,13,3.24,2.5,3,4,3,"P","eucalyptus","Vig",0.8
"K83",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"ov",2571,8.83,7.91,63,4.49,2.5,3.5,4,4,"P","eucalyptus","Vig",0.8
"K83",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"pa",2750,1.38,1.53,13,1.53,1,3,3,3,"N","eucalyptus","Vig",0.8
"K83",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"pu",2573,1.48,2.96,13,1.47,3,3,3,3,"N","eucalyptus","Vig",0.8
"K83",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"re",2550,9.15,8.42,25,1.58,3.5,3.5,4,4,"N","eucalyptus","Vig",0.8
"K83",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"re",2553,4.79,4.36,38,1.64,3.5,3.5,4,3.5,"N","eucalyptus","Vig",0.8
"K83",2,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"rd",2575,6.7,6.83,75,1.2,2.7,3,3.5,3.5,"N","eucalyptus","Vig",0.8
"K83",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"am",1592,15.73,10.67,75,2.83,4,3,4,3,"N","eucalyptus","Vig",0.8
"K83",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"am",2560,13.13,11.49,88,2.81,4,3,4,4,"N","eucalyptus","Vig",0.8
"K83",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"co",2562,9.94,7.46,50,2.7,4,3,4,3,"N","eucalyptus","Vig",0.8
"K83",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"cr",1252,5.86,5.61,50,2.72,4,2.5,2.5,3,"N","eucalyptus","Vig",0.8
"K83",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"co",1,9.12,9.67,50,2.74,4,3,3,3,"N","eucalyptus","Vig",0.8
"K83",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"fa",1482,6.94,5.17,38,1.46,3,3,4,3.5,"N","eucalyptus","Vig",0.8
"K83",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"fa",2548,16.25,13.29,13,2.42,4,4,3.5,3,"N","eucalyptus","Vig",0.8
"K83",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"fr",2552,1.59,2.89,38,2.03,3,3,3,3,"N","eucalyptus","Vig",0.8
"K83",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"nd",2569,5.32,5.91,50,3.25,4,3.5,4,3.5,"N","eucalyptus","Vig",0.8
"K83",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"ni",2547,24.73,14.19,88,5.67,3,3,3,2.8,"N","eucalyptus","Vig",0.8
"K83",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"ni",2568,9.13,7.02,13,2.31,2.5,3,3,2.5,"N","eucalyptus","Vig",0.8
"K83",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"ob",1522,1.41,2.82,13,-0.66,3,3,3,3,"N","eucalyptus","Vig",0.8
"K83",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"ob",2458,2.11,3.1,38,1.02,3,3,3,3,"N","eucalyptus","Vig",0.8
"K83",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"ob",2570,21.43,14.1,38,3.2,3.5,3,3.5,3,"P","eucalyptus","Vig",0.8
"K83",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"ov",2571,8.75,7.27,38,3.91,2.5,3,4,3.3,"N","eucalyptus","Vig",0.8
"K83",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"pa",2750,3.37,3.68,50,1.94,2.5,3,4,3,"N","eucalyptus","Vig",0.8
"K83",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"re",2553,8.13,7.99,88,3.41,3,3.5,4,4,"N","eucalyptus","Vig",0.8
"K83",3,"Central_Wairarapa","N158_344/626","40__57",180,1080,-3,1983,"rd",2575,2.63,4.6,38,3.1,1.5,3,3,3,"N","eucalyptus","Vig",0.8
"Lon",1,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"am",1592,23.59,9.87,75,2.8,4,3,4,3,"P","eucalyptus","Vig",0.8
"Lon",1,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"am",2560,20.72,8.67,100,1.78,3.5,2.5,4,4,"N","eucalyptus","Vig",0.8
"Lon",1,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"co",2562,19.64,11.02,100,3.46,3,3,3,3,"P","eucalyptus","Vig",0.8
"Lon",1,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"cr",1252,14.13,8.85,100,3.26,2.5,1.5,2,2,"N","eucalyptus","Vig",0.8
"Lon",1,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"fa",1482,22.62,8.83,88,1.92,3,3,3,3,"N","eucalyptus","Vig",0.8
"Lon",1,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"fa",2548,15.98,6.24,63,3.47,4,2.8,2.8,2.5,"N","eucalyptus","Vig",0.8
"Lon",1,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"nd",1596,16.18,7.67,88,2.73,3,2.5,4,3,"N","eucalyptus","Vig",0.8
"Lon",1,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"nd",2569,18.44,8.74,100,3.06,3.5,2.8,4,2.8,"P","eucalyptus","Vig",0.8
"Lon",1,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"ni",2547,21.25,9.62,100,3.97,2.5,3,3,2,"P","eucalyptus","Vig",0.8
"Lon",1,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"ni",2568,16.7,7.64,100,5.42,2.8,3,3,2,"P","eucalyptus","Vig",0.8
"Lon",1,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"ob",1522,15.73,7.8,88,4.3,2.8,3,3.5,3.5,"N","eucalyptus","Vig",0.8
"Lon",1,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"ob",2570,16.55,8.21,100,5.22,3,3.5,3.3,3,"P","eucalyptus","Vig",0.8
"Lon",1,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"ov",2571,13.67,5.24,63,2.03,2,2.5,3.3,3,"P","eucalyptus","Vig",0.8
"Lon",1,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"pa",2750,12.8,7.25,50,1.55,4.5,2.5,3,3,"N","eucalyptus","Vig",0.8
"Lon",1,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"re",2553,20.82,11.37,88,2.41,3.3,3.3,3,2.3,"N","eucalyptus","Vig",0.8
"Lon",1,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"rd",2575,6.65,5.08,88,3.23,2.5,2.5,3,3,"N","eucalyptus","Vig",0.8
"Lon",1,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"fr",2552,18.88,9.59,75,4.03,3,3,3.3,3,"P","eucalyptus","Vig",0.8
"Lon",2,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"am",1592,24.3,10.49,50,1.9,3,3,4,2.5,"P","eucalyptus","Vig",0.8
"Lon",2,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"am",2560,16.5,7.08,75,2.51,3.5,2.5,4,3,"P","eucalyptus","Vig",0.8
"Lon",2,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"co",2562,17.62,9.9,88,2.02,3.3,3,3.5,3.3,"P","eucalyptus","Vig",0.8
"Lon",2,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"cr",1252,12.52,9.23,100,3.91,2.8,2,2.8,2,"N","eucalyptus","Vig",0.8
"Lon",2,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"fa",1482,21.8,8.52,100,3.42,3,3,3,3,"N","eucalyptus","Vig",0.8
"Lon",2,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"fa",2548,13.7,5.35,88,4.96,3,2,3,1.5,"P","eucalyptus","Vig",0.8
"Lon",2,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"nd",1596,10.97,5.2,50,3.37,3,3.3,4,3.5,"P","eucalyptus","Vig",0.8
"Lon",2,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"nd",2569,20.86,9.89,25,0.22,3,3,3,3,"N","eucalyptus","Vig",0.8
"Lon",2,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"ni",2547,20.31,9.27,100,3.63,2.5,2.8,2.5,2.5,"P","eucalyptus","Vig",0.8
"Lon",2,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"ni",2568,20.29,9.27,88,0.86,2.5,3,3,2,"N","eucalyptus","Vig",0.8
"Lon",2,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"ob",1522,7.6,3.76,63,3.19,3,3,3,3,"N","eucalyptus","Vig",0.8
"Lon",2,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"ob",2570,19.01,9.41,75,2.49,3,3.5,3.5,3.5,"P","eucalyptus","Vig",0.8
"Lon",2,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"ov",2571,16.15,6.19,100,3.53,2.3,3,4,4,"P","eucalyptus","Vig",0.8
"Lon",2,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"pa",2750,14.5,8.17,88,0.73,3,3,3,3,"N","eucalyptus","Vig",0.8
"Lon",2,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"re",2553,11.28,6.41,50,2.85,3.5,3.5,3.5,3,"P","eucalyptus","Vig",0.8
"Lon",2,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"rd",2575,13.31,8.75,75,2.61,3,2.5,3,2.5,"N","eucalyptus","Vig",0.8
"Lon",2,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"fr",2552,14.89,7.56,50,5.67,4,2,3,2,"P","eucalyptus","Vig",0.8
"Lon",3,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"am",1592,19.34,8.3,100,4.88,3.5,2.5,3.5,2.5,"P","eucalyptus","Vig",0.8
"Lon",3,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"am",2560,21.27,9.13,88,1.89,3.5,2.5,3.3,3,"P","eucalyptus","Vig",0.8
"Lon",3,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"co",2562,17.62,9.9,100,2.47,3,3,3.3,3.3,"P","eucalyptus","Vig",0.8
"Lon",3,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"cr",1252,10.36,7.54,100,1.9,3,2,2,2,"N","eucalyptus","Vig",0.8
"Lon",3,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"fa",1482,22.38,8.74,100,4.57,3,3.2,3.3,2.6,"P","eucalyptus","Vig",0.8
"Lon",3,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"fa",2548,6.34,3.65,100,2.64,3,2,2.5,2.5,"N","eucalyptus","Vig",0.8
"Lon",3,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"nd",1596,14.77,7,100,2.89,4,2,3.5,3,"P","eucalyptus","Vig",0.8
"Lon",3,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"nd",2569,10.11,4.79,100,3.3,3.5,2.8,4,4,"P","eucalyptus","Vig",0.8
"Lon",3,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"ni",2547,18.16,8.29,75,3.37,2.3,3.3,3.3,3,"P","eucalyptus","Vig",0.8
"Lon",3,"South_Wairarapa","N162_097/424","41__08",220,1050,-2,1983,"ni",2568,21.09,9.63,63,4.31,3,4,3.3,3,"P","eucalyptus","Vig",0.8
