"V1","V2","V3","V4","V5","class","dataset_name","altered_attribute","noise_level"
-1.51,-1.12752,-0.269243,0.908902,1.664707,"2","phoneme","V1",0.6
0.14,-0.75468,0.127718,1.179814,1.087496,"2","phoneme","V1",0.6
-1.9,-0.847286,0.536244,0.47479,-0.136583,"2","phoneme","V1",0.6
-0.67,-0.464562,1.312541,-1.12341,0.58675,"2","phoneme","V1",0.6
0.15,-0.729828,-0.287784,0.415801,1.981409,"2","phoneme","V1",0.6
-0.95,-0.830194,-0.043157,1.917601,-1.496414,"2","phoneme","V1",0.6
0.16,1.543649,0.364313,-0.068908,0.200415,"2","phoneme","V1",0.6
-0.1,-0.633365,-0.34874,0.971109,-1.071373,"2","phoneme","V1",0.6
0.11,-0.13605,1.54587,-1.178357,-1.139839,"2","phoneme","V1",0.6
-1.42,-0.578955,-1.457086,2.323235,-0.136583,"2","phoneme","V1",0.6
0.82,1.866365,0.176962,0.048801,-0.386402,"2","phoneme","V1",0.6
-1.01,-0.538363,1.75748,-1.433803,-1.01521,"2","phoneme","V1",0.6
0.55,1.389652,0.822046,0.047032,-0.418695,"2","phoneme","V1",0.6
-0.59,-0.702996,1.783932,-1.490905,1.634775,"2","phoneme","V1",0.6
-1.1,-0.563631,0.763802,0.96487,-0.827114,"2","phoneme","V1",0.6
-0.6,-0.756243,1.313784,-1.356718,0.656671,"2","phoneme","V1",0.6
0.28,0.19629,0.972656,-1.083694,1.332497,"2","phoneme","V1",0.6
-1.07,-0.680303,0.44111,1.447349,-0.136583,"2","phoneme","V1",0.6
0.38,-0.204788,1.502269,-1.24859,-0.675366,"2","phoneme","V1",0.6
-1.28,-0.907293,-0.514115,0.369482,-0.136583,"2","phoneme","V1",0.6
-0.57,0.063819,0.692052,-1.221839,-0.681202,"2","phoneme","V1",0.6
0.51,-0.403891,1.905876,-1.338665,-1.03942,"2","phoneme","V1",0.6
0.4,-0.466579,0.644139,0.537706,-1.519981,"2","phoneme","V1",0.6
1.04,1.127285,0.979918,-0.8941,-0.425168,"2","phoneme","V1",0.6
-0.64,-0.645604,0.306426,1.132095,-1.389327,"2","phoneme","V1",0.6
-0.04,0.165904,0.888425,1.135585,-0.927862,"2","phoneme","V1",0.6
-0.89,-0.711003,0.97177,0.489775,1.009166,"2","phoneme","V1",0.6
0.03,-0.81941,0.175622,-0.500597,-0.136583,"2","phoneme","V1",0.6
-0.37,1.052342,0.556753,0.548657,1.634809,"2","phoneme","V1",0.6
-0.36,-0.86836,0.167773,1.573421,-1.438254,"2","phoneme","V1",0.6
-0.85,-0.788898,0.39566,0.338071,0.808364,"2","phoneme","V1",0.6
-0.51,-0.58121,0.137166,1.05717,-1.477085,"2","phoneme","V1",0.6
-0.28,-0.827224,1.385145,1.064552,2.570929,"2","phoneme","V1",0.6
-0.03,2.394085,-1.425312,0.406458,0.519358,"2","phoneme","V1",0.6
-0.66,-0.951294,1.393358,0.674449,2.711056,"2","phoneme","V1",0.6
0.11,-0.657865,-0.270711,0.499804,-0.136583,"2","phoneme","V1",0.6
-0.96,-1.134381,0.127383,-0.916981,-0.864319,"2","phoneme","V1",0.6
-0.51,-0.108801,1.388095,0.694654,-1.312998,"2","phoneme","V1",0.6
-0.74,-0.396874,0.389793,0.777947,-0.136583,"2","phoneme","V1",0.6
-0.64,-0.424733,-0.028509,1.557916,-1.263006,"2","phoneme","V1",0.6
-0.78,-0.986231,1.226398,1.066134,2.417182,"2","phoneme","V1",0.6
-1.32,-0.376658,-0.271624,0.876336,1.402128,"2","phoneme","V1",0.6
-0.61,-0.449842,0.146706,1.394256,-0.136583,"2","phoneme","V1",0.6
-0.3,-1.582094,-0.613889,-0.909957,-0.136583,"2","phoneme","V1",0.6
-0.34,-0.832066,1.291351,0.959484,2.626261,"2","phoneme","V1",0.6
0.12,-0.198208,1.381882,0.833337,1.675774,"2","phoneme","V1",0.6
0.48,0.251292,1.238554,0.435902,2.117627,"2","phoneme","V1",0.6
-0.08,-0.536165,0.25551,1.467336,-1.762224,"2","phoneme","V1",0.6
-0.93,0.217734,0.910707,0.397947,1.060141,"2","phoneme","V1",0.6
-0.93,-1.118049,-0.377525,0.810902,-0.836738,"2","phoneme","V1",0.6
0.68,-0.925142,1.353387,0.638266,0.540705,"2","phoneme","V1",0.6
-1.22,-0.216702,-0.020165,0.893987,-1.534247,"2","phoneme","V1",0.6
-1.61,-0.943745,-0.34875,-1.125293,1.736473,"2","phoneme","V1",0.6
0.17,1.713144,0.817658,-0.957645,-0.437595,"2","phoneme","V1",0.6
-0.07,-0.917078,1.304383,0.755411,0.90932,"2","phoneme","V1",0.6
-0.93,-0.143887,2.084765,-1.330685,1.201514,"2","phoneme","V1",0.6
-1.36,-0.893117,1.584382,0.678091,0.886073,"2","phoneme","V1",0.6
-0.4,0.025702,0.147265,1.916659,-1.12358,"2","phoneme","V1",0.6
-1.31,-0.818258,-0.188597,1.240728,-0.136583,"2","phoneme","V1",0.6
-0.39,-0.800623,0.241027,0.885475,-0.136583,"2","phoneme","V1",0.6
-0.85,0.276754,0.645447,1.702167,-0.136583,"2","phoneme","V1",0.6
-1.11,-0.89498,0.31304,0.879361,-0.136583,"2","phoneme","V1",0.6
-0.87,-1.023969,0.075727,0.301364,-0.136583,"2","phoneme","V1",0.6
-0.18,-0.543436,0.029138,1.698601,-0.136583,"2","phoneme","V1",0.6
0.28,-0.682576,0.598874,0.646482,-0.136583,"2","phoneme","V1",0.6
0.56,-0.344821,-0.015305,0.300872,0.42745,"2","phoneme","V1",0.6
0.43,-0.151642,1.879261,-1.352245,-0.735058,"2","phoneme","V1",0.6
0.27,-0.861211,0.226001,0.710708,-0.136583,"2","phoneme","V1",0.6
-0.06,0.283405,1.021855,0.703282,1.581013,"2","phoneme","V1",0.6
-0.25,-0.595716,1.362302,-1.258999,-0.767522,"2","phoneme","V1",0.6
-0.03,0.346573,1.44515,-1.014331,-0.517642,"2","phoneme","V1",0.6
-0.69,-0.830674,-0.540016,0.25255,-0.136583,"2","phoneme","V1",0.6
-0.16,0.147386,1.216899,0.476002,1.448819,"2","phoneme","V1",0.6
-0.53,-0.868143,0.11465,1.956695,-0.136583,"2","phoneme","V1",0.6
0.04,-0.440281,0.724534,1.024214,-0.742063,"2","phoneme","V1",0.6
-0.6,-1.035276,0.845008,0.498147,1.114524,"2","phoneme","V1",0.6
-0.1,1.309646,0.756152,-0.877417,-0.427707,"2","phoneme","V1",0.6
-0.4,1.491432,0.45533,0.606502,-0.554947,"2","phoneme","V1",0.6
-0.35,0.13996,0.900712,1.031484,-1.059744,"2","phoneme","V1",0.6
-0.4,-0.524313,1.087122,1.093364,1.180922,"2","phoneme","V1",0.6
-0.53,-0.149292,1.450239,1.713089,-0.136583,"2","phoneme","V1",0.6
-0.39,-1.086062,-0.216867,0.612655,3.098412,"2","phoneme","V1",0.6
-0.37,-0.770954,1.493311,0.762128,-1.580625,"2","phoneme","V1",0.6
-1.01,-2.062892,-1.746453,-1.52785,-0.933145,"2","phoneme","V1",0.6
-0.7,-0.792483,-0.22784,0.810387,2.037296,"2","phoneme","V1",0.6
0.39,-0.763321,0.811478,0.275881,-0.136583,"2","phoneme","V1",0.6
-0.36,-0.298001,0.009317,1.848476,2.176242,"2","phoneme","V1",0.6
-0.38,-0.782773,0.665772,1.929716,1.957209,"2","phoneme","V1",0.6
-0.7,-0.034964,0.764689,1.887119,-1.075777,"2","phoneme","V1",0.6
-0.06,-0.600801,-0.354941,0.855822,1.594385,"2","phoneme","V1",0.6
0.8,1.605208,0.224349,-0.757645,-0.34547,"2","phoneme","V1",0.6
-0.77,-0.068111,-0.057623,1.26934,1.191342,"2","phoneme","V1",0.6
-0.75,-1.263343,0.112819,-1.123893,-1.556373,"2","phoneme","V1",0.6
-0.21,-0.626251,0.10895,1.317612,-0.136583,"2","phoneme","V1",0.6
-1.97,-0.689514,-1.514183,2.539573,-1.962611,"2","phoneme","V1",0.6
-0.67,-0.054257,0.004201,0.81453,1.229452,"2","phoneme","V1",0.6
0.62,1.133218,0.532969,0.394679,1.516071,"2","phoneme","V1",0.6
0.03,-0.842212,0.825093,0.547043,0.693686,"2","phoneme","V1",0.6
1.22,0.652734,0.834894,0.429379,-0.498795,"2","phoneme","V1",0.6
-0.2,-0.350263,0.52024,0.585585,3.54023,"2","phoneme","V1",0.6
-1.2,-0.210216,0.086908,2.317459,-1.301362,"2","phoneme","V1",0.6
-0.88,0.998692,1.10882,-1.026642,-0.413134,"2","phoneme","V1",0.6
-0.45,-0.771464,-0.085069,2.175368,-1.125119,"2","phoneme","V1",0.6
-1.24,-0.528173,1.448943,-1.258441,-1.372433,"2","phoneme","V1",0.6
-0.71,1.545094,1.344191,-1.019137,-0.443976,"2","phoneme","V1",0.6
-0.55,-0.61494,0.19346,2.36779,-0.136583,"2","phoneme","V1",0.6
-0.46,1.059898,0.086902,0.855809,-0.78827,"2","phoneme","V1",0.6
-0.98,-0.792582,0.725215,0.279453,2.147942,"2","phoneme","V1",0.6
-0.36,-0.564177,0.146768,1.202713,-0.136583,"2","phoneme","V1",0.6
-0.71,-0.595764,0.943027,1.161673,1.585235,"2","phoneme","V1",0.6
-0.09,0.90012,0.149919,0.157191,0.964844,"2","phoneme","V1",0.6
0.08,-0.383873,1.536826,1.743044,-0.988697,"2","phoneme","V1",0.6
-0.83,-0.321984,0.509413,0.845188,2.961308,"2","phoneme","V1",0.6
-1.13,-1.101314,-0.187535,0.154083,-0.655951,"2","phoneme","V1",0.6
-0.39,1.700524,0.139566,0.632642,-0.693206,"2","phoneme","V1",0.6
-0.44,-0.87308,0.104885,1.909352,-1.482658,"2","phoneme","V1",0.6
-0.55,-0.634832,0.493496,-0.500597,-0.136583,"2","phoneme","V1",0.6
-1.49,-0.556874,-0.177644,2.214111,-1.760551,"2","phoneme","V1",0.6
-0.45,0.07544,-2.000898,-1.276697,-0.984634,"2","phoneme","V1",0.6
-0.24,-0.233164,0.178604,2.555793,-1.366125,"2","phoneme","V1",0.6
0.25,-0.229463,1.201523,-1.198019,-0.662003,"2","phoneme","V1",0.6
0.45,-0.777359,0.231087,2.359416,-1.663353,"2","phoneme","V1",0.6
-1.19,-0.977981,0.198423,0.391028,-0.136583,"2","phoneme","V1",0.6
0.55,0.08437,1.433815,-1.184298,-0.594276,"2","phoneme","V1",0.6
-0.84,-0.291057,1.476249,0.985672,1.309303,"2","phoneme","V1",0.6
-0.41,-0.948065,-0.265563,0.07986,-0.666781,"2","phoneme","V1",0.6
-0.13,-0.150279,-0.198777,1.907218,-0.136583,"2","phoneme","V1",0.6
0.36,-0.787309,1.832958,0.627862,-0.136583,"2","phoneme","V1",0.6
0.91,-0.550813,1.937774,-1.186784,-0.582251,"2","phoneme","V1",0.6
1.21,0.689793,0.036965,1.419993,-0.939335,"2","phoneme","V1",0.6
-0.22,-0.771973,1.862026,-1.439115,1.104372,"2","phoneme","V1",0.6
-0.35,-0.610115,-0.453272,1.030228,-0.136583,"2","phoneme","V1",0.6
-0.82,-0.248287,0.461587,1.167059,-1.820674,"2","phoneme","V1",0.6
-0.37,-0.55552,0.203685,-1.001893,-0.136583,"2","phoneme","V1",0.6
-0.93,-0.525947,0.159903,2.163944,-0.136583,"2","phoneme","V1",0.6
0.81,-0.891768,1.375788,0.419732,0.642962,"2","phoneme","V1",0.6
-0.59,1.154768,-0.129365,0.358636,1.331787,"2","phoneme","V1",0.6
-0.2,-1.112158,-0.486665,-0.060274,1.46459,"2","phoneme","V1",0.6
-0.27,0.144801,1.036119,0.89857,-0.922247,"2","phoneme","V1",0.6
-0.56,-0.745137,0.939364,0.275749,0.33826,"2","phoneme","V1",0.6
1.04,0.023305,1.309472,-1.169153,0.466905,"2","phoneme","V1",0.6
-0.33,-0.467628,-0.088778,0.787036,-0.136583,"2","phoneme","V1",0.6
-2.21,-0.658911,-0.277897,0.473487,-0.136583,"2","phoneme","V1",0.6
-0.43,-0.690766,0.659764,-0.500597,-0.136583,"2","phoneme","V1",0.6
0.21,-0.79373,1.275953,0.676322,1.048394,"2","phoneme","V1",0.6
-0.05,-0.132008,0.386854,2.191187,-1.352961,"2","phoneme","V1",0.6
-0.76,0.827552,0.367274,1.357158,-0.755919,"2","phoneme","V1",0.6
-0.97,-0.10456,0.755093,0.770314,2.141758,"2","phoneme","V1",0.6
-0.94,-0.733114,-0.553696,0.068732,1.5027,"2","phoneme","V1",0.6
-0.32,0.631396,0.910199,1.29642,-0.722916,"2","phoneme","V1",0.6
-0.83,-0.864281,1.51113,0.930684,2.446385,"2","phoneme","V1",0.6
-0.82,-0.6167,-0.086563,1.631447,-1.894876,"2","phoneme","V1",0.6
-0.37,-1.040226,-0.535961,0.103939,-0.136583,"2","phoneme","V1",0.6
-0.67,-0.994565,-0.268217,0.867322,-0.136583,"2","phoneme","V1",0.6
-0.73,-1.006387,0.137813,0.297141,-0.136583,"2","phoneme","V1",0.6
-0.7,0.067086,1.034509,0.338782,1.940306,"2","phoneme","V1",0.6
0.01,-0.703257,2.378488,-1.368135,0.665911,"2","phoneme","V1",0.6
-1.22,-0.996642,-0.050978,-1.293509,2.140211,"2","phoneme","V1",0.6
-0.57,-0.441055,0.132349,0.556058,-0.136583,"2","phoneme","V1",0.6
-0.75,1.306755,0.606287,0.255177,1.357132,"2","phoneme","V1",0.6
-1.08,-0.63678,0.410821,1.881168,-0.136583,"2","phoneme","V1",0.6
-0.42,-0.528638,-1.750057,1.71914,-1.350889,"2","phoneme","V1",0.6
-0.38,-0.680866,1.518575,-1.354356,0.809436,"2","phoneme","V1",0.6
0.1,-0.519899,1.25566,-1.243143,1.58085,"2","phoneme","V1",0.6
-0.94,-0.955836,0.123714,0.591718,-0.136583,"2","phoneme","V1",0.6
-1,-1.937636,-1.513633,1.773714,-0.136583,"2","phoneme","V1",0.6
-0.18,-0.171441,1.066245,0.778574,1.641932,"2","phoneme","V1",0.6
0.38,0.154929,1.023681,2.131993,-0.136583,"2","phoneme","V1",0.6
-0.4,1.835686,0.507198,0.377387,0.500307,"2","phoneme","V1",0.6
-0.49,-0.684638,2.462514,-1.19636,0.756731,"2","phoneme","V1",0.6
-0.46,-0.664976,-0.509148,0.644782,2.159773,"2","phoneme","V1",0.6
-0.35,-0.366917,0.015881,0.968197,-0.136583,"2","phoneme","V1",0.6
-0.46,-0.950183,0.616206,1.153073,3.364768,"2","phoneme","V1",0.6
-1.63,-0.661956,-0.378057,-1.48749,-0.136583,"2","phoneme","V1",0.6
0.32,1.140668,0.877652,-0.918557,-0.409976,"2","phoneme","V1",0.6
0.83,-0.181311,0.510256,0.414407,0.968374,"2","phoneme","V1",0.6
-0.76,-0.212038,0.317146,1.102768,-0.136583,"2","phoneme","V1",0.6
-0.58,-0.343796,0.85938,-1.075465,0.558229,"2","phoneme","V1",0.6
0.03,-0.669671,-0.395884,-1.424425,-0.136583,"2","phoneme","V1",0.6
-0.38,-0.391011,0.509575,2.315413,-0.136583,"2","phoneme","V1",0.6
0.2,-0.879273,0.273901,1.478271,-1.208425,"2","phoneme","V1",0.6
-1.41,-0.630287,0.550053,0.419012,2.152529,"2","phoneme","V1",0.6
-0.27,-0.678131,1.083016,0.962032,2.540006,"2","phoneme","V1",0.6
-1.08,-0.967766,-0.001894,0.494091,-0.136583,"2","phoneme","V1",0.6
0.59,0.156645,0.487056,0.097531,2.082448,"2","phoneme","V1",0.6
-0.55,-0.829713,-0.042664,1.91858,-1.496773,"2","phoneme","V1",0.6
-0.02,2.218515,1.009926,-1.015276,-0.435184,"2","phoneme","V1",0.6
-0.87,-1.077206,-0.007687,1.898531,-2.125983,"2","phoneme","V1",0.6
-0.82,-0.632081,1.229542,1.040523,2.581439,"2","phoneme","V1",0.6
-0.31,1.303571,0.311451,0.442964,-0.641547,"2","phoneme","V1",0.6
-0.03,-0.840895,-0.596741,0.911965,2.395015,"2","phoneme","V1",0.6
-0.54,-0.783866,0.619124,1.06479,3.33586,"2","phoneme","V1",0.6
-0.68,-0.778384,0.903953,1.010693,1.050378,"2","phoneme","V1",0.6
0.38,0.109304,0.966767,0.579986,1.347361,"2","phoneme","V1",0.6
-1.11,-0.754261,-0.131249,1.57966,-0.136583,"2","phoneme","V1",0.6
0.21,1.289765,1.000179,0.245619,-0.457066,"2","phoneme","V1",0.6
-1.87,0.478586,0.790212,1.346537,-1.19189,"2","phoneme","V1",0.6
-0.04,-0.439152,0.659094,-1.008496,-0.481395,"2","phoneme","V1",0.6
-0.32,-0.323123,1.005376,-1.796265,-1.569234,"2","phoneme","V1",0.6
-0.94,-0.984356,-1.093338,0.837806,2.592436,"2","phoneme","V1",0.6
-0.64,-0.874559,-0.107311,1.593596,1.035151,"2","phoneme","V1",0.6
-0.35,-0.656637,-0.156543,1.867785,-1.825052,"2","phoneme","V1",0.6
0.23,-0.549878,0.138994,1.277249,0.842162,"2","phoneme","V1",0.6
-0.07,-0.8973,-0.33503,1.091632,1.716339,"2","phoneme","V1",0.6
-1.33,-0.88071,0.067894,0.439822,-0.136583,"2","phoneme","V1",0.6
-0.45,-0.359002,0.837238,0.83807,-1.245955,"2","phoneme","V1",0.6
-1.26,-0.051144,0.831954,-0.899891,-0.600308,"2","phoneme","V1",0.6
-0.14,-0.21474,1.64738,0.486662,-0.795445,"2","phoneme","V1",0.6
0.6,-0.606858,-0.037244,1.032061,-1.665888,"2","phoneme","V1",0.6
-0.71,0.166785,0.997542,0.926466,-0.919541,"2","phoneme","V1",0.6
-0.81,-0.929605,0.152165,0.534947,-1.106144,"2","phoneme","V1",0.6
-0.87,-0.896749,0.048797,1.443043,-1.295648,"2","phoneme","V1",0.6
0.48,1.634348,0.530408,0.231968,-0.469248,"2","phoneme","V1",0.6
-0.4,-0.851306,1.417584,-1.503239,-0.136583,"2","phoneme","V1",0.6
-0.38,1.133477,0.480518,1.236975,-0.903841,"2","phoneme","V1",0.6
-0.58,-0.151372,-0.015472,1.118762,-1.421849,"2","phoneme","V1",0.6
0.04,0.428507,1.091088,0.410857,1.945535,"2","phoneme","V1",0.6
-0.28,-0.687202,-0.021548,2.326109,3.489033,"2","phoneme","V1",0.6
-1.19,-0.817528,0.996829,0.988535,-1.721828,"2","phoneme","V1",0.6
-0.6,-0.784219,0.749215,0.292877,2.097909,"2","phoneme","V1",0.6
0.34,-0.340747,-0.062577,1.612854,-1.889421,"2","phoneme","V1",0.6
0.26,0.662146,-1.288704,-1.068463,0.640368,"2","phoneme","V1",0.6
-1.19,-0.669536,1.372254,1.299358,2.690226,"2","phoneme","V1",0.6
-1.75,-0.455093,0.151654,0.608848,1.226509,"2","phoneme","V1",0.6
-0.71,0.22328,1.125655,-1.153455,-0.467995,"2","phoneme","V1",0.6
-0.52,-0.375405,0.108093,1.553497,-0.136583,"2","phoneme","V1",0.6
0.76,-0.345356,-0.015551,0.300872,0.427846,"2","phoneme","V1",0.6
-0.8,-0.156706,-0.152743,0.994398,1.306525,"2","phoneme","V1",0.6
-0.27,-0.770344,-0.066382,2.076364,1.633836,"2","phoneme","V1",0.6
2.18,-0.241002,0.617417,0.514219,1.135795,"2","phoneme","V1",0.6
-0.57,-0.661971,0.339989,0.889242,-1.239406,"2","phoneme","V1",0.6
-0.04,-0.860902,-0.260063,1.084363,-0.136583,"2","phoneme","V1",0.6
-1.24,-1.277001,-0.648425,-1.051572,1.608611,"2","phoneme","V1",0.6
-1.82,-1.041877,-0.331471,0.226738,-0.136583,"2","phoneme","V1",0.6
-1.76,-0.958637,-0.013767,2.63815,-0.136583,"2","phoneme","V1",0.6
-0.37,-0.419853,-1.5388,-1.302001,0.406367,"2","phoneme","V1",0.6
-0.17,0.00125,1.12813,0.637444,1.25167,"2","phoneme","V1",0.6
-2.13,-0.680153,-0.385041,0.445946,2.017509,"2","phoneme","V1",0.6
-0.87,-0.557045,1.010725,0.770439,-0.136583,"2","phoneme","V1",0.6
1.89,0.317539,-1.275623,-0.009881,-1.14073,"2","phoneme","V1",0.6
-0.64,-0.353106,1.79717,-1.521561,1.974356,"2","phoneme","V1",0.6
-0.48,-0.896234,0.687643,1.628911,2.93134,"2","phoneme","V1",0.6
-0.82,0.130677,1.655084,-1.387298,-0.580137,"2","phoneme","V1",0.6
-2.41,-0.880393,0.050815,1.309891,-1.129971,"2","phoneme","V1",0.6
-1.01,-0.618257,0.135733,-0.069502,2.063251,"2","phoneme","V1",0.6
-0.88,-1.75777,-1.227866,0.758236,2.775612,"2","phoneme","V1",0.6
0.05,-0.147224,1.4823,0.551374,1.609897,"2","phoneme","V1",0.6
0.04,-0.484528,1.465335,1.429057,2.058439,"2","phoneme","V1",0.6
-0.3,0.305037,0.652049,0.851039,1.863415,"2","phoneme","V1",0.6
-0.67,-0.581124,1.487552,-1.260636,1.115594,"2","phoneme","V1",0.6
-0.17,-1.828733,-1.376281,-1.861573,-1.865957,"2","phoneme","V1",0.6
0.04,-0.688139,0.281573,1.171867,-1.17934,"2","phoneme","V1",0.6
-0.09,1.785971,0.594843,0.258769,-0.466484,"2","phoneme","V1",0.6
-1.07,-0.385501,0.564512,0.813149,0.524481,"2","phoneme","V1",0.6
-1.32,-2.311798,-2.185418,-1.926003,-1.144055,"2","phoneme","V1",0.6
-0.04,0.147774,1.085933,1.178747,-0.764393,"2","phoneme","V1",0.6
-2,-0.72891,-0.036701,1.686398,-0.136583,"2","phoneme","V1",0.6
-0.79,-0.096945,0.133092,0.395262,-0.136583,"2","phoneme","V1",0.6
-1.43,-1.078025,-0.187047,0.787927,-0.136583,"2","phoneme","V1",0.6
-0.65,-0.495141,2.210242,-1.528728,-0.818245,"2","phoneme","V1",0.6
0.23,-0.776467,1.028955,0.297173,-0.566829,"2","phoneme","V1",0.6
-0.74,-0.501382,2.002252,1.098876,1.378029,"2","phoneme","V1",0.6
1.45,-0.058417,0.736323,0.398406,1.317609,"2","phoneme","V1",0.6
-1.55,-0.943941,-0.228483,0.542963,-0.828783,"2","phoneme","V1",0.6
-0.16,-0.451509,0.764116,0.754562,1.96011,"2","phoneme","V1",0.6
-1.04,-0.726528,0.185257,2.134868,-1.39004,"2","phoneme","V1",0.6
-0.16,-1.175421,1.140729,0.464249,0.607694,"2","phoneme","V1",0.6
0,-0.958037,-0.01063,0.315085,1.180899,"2","phoneme","V1",0.6
-0.51,1.154815,0.904807,0.236697,-0.444971,"2","phoneme","V1",0.6
0.02,-0.056161,-0.298953,-1.12947,-0.136583,"2","phoneme","V1",0.6
-1.56,-0.31461,-0.277366,0.859274,1.611547,"2","phoneme","V1",0.6
0.28,1.225292,0.467054,-0.037008,-0.442299,"2","phoneme","V1",0.6
-1.2,-0.983719,0.191357,1.953142,-1.518075,"2","phoneme","V1",0.6
-0.43,-0.679493,1.73897,-1.372071,1.064267,"2","phoneme","V1",0.6
0.08,-0.211579,0.669738,0.891627,1.058352,"2","phoneme","V1",0.6
1.34,1.782998,0.311365,0.094683,-0.428909,"2","phoneme","V1",0.6
0.16,-0.790792,0.975163,0.852922,-0.822148,"2","phoneme","V1",0.6
-0.72,0.297505,0.178015,0.088536,0.957706,"2","phoneme","V1",0.6
-1.5,-0.768463,0.078449,0.595489,-1.441145,"2","phoneme","V1",0.6
-0.6,-0.225491,1.098122,1.166218,1.765989,"2","phoneme","V1",0.6
-0.42,-0.882505,-0.145021,0.662924,-0.136583,"2","phoneme","V1",0.6
-0.37,0.035772,1.038561,0.878181,1.311499,"2","phoneme","V1",0.6
-0.52,-1.066345,-0.439489,1.285761,2.246028,"2","phoneme","V1",0.6
0,-0.519594,1.357331,-1.353233,-1.323819,"2","phoneme","V1",0.6
-0.29,-0.949714,0.114102,0.543651,-0.136583,"2","phoneme","V1",0.6
-1.12,-0.968129,1.074739,0.432623,0.596787,"2","phoneme","V1",0.6
-0.28,0.758202,0.435512,-0.888687,-0.610195,"2","phoneme","V1",0.6
-1.22,-0.801545,-0.031205,1.090452,-0.136583,"2","phoneme","V1",0.6
-0.3,0.29895,0.889052,1.34596,-0.919548,"2","phoneme","V1",0.6
-0.53,-1.069391,1.153178,0.8566,-1.438198,"2","phoneme","V1",0.6
-0.76,-0.826211,-0.262121,0.893661,-1.897725,"2","phoneme","V1",0.6
-0.69,-1.003611,0.914792,0.353786,1.069015,"2","phoneme","V1",0.6
-0.36,-0.260354,-0.235613,0.46844,-0.136583,"2","phoneme","V1",0.6
-1.17,-0.674001,0.184556,2.107976,-1.699262,"2","phoneme","V1",0.6
-0.22,-0.622138,-0.106228,1.1795,2.190157,"2","phoneme","V1",0.6
-0.61,-0.655455,1.297899,1.594462,2.536253,"2","phoneme","V1",0.6
-0.84,-0.995182,-0.426201,1.231262,-1.402157,"2","phoneme","V1",0.6
0.19,-0.754578,0.873708,0.293648,0.719158,"2","phoneme","V1",0.6
0.52,0.140935,0.96787,1.110112,-0.907267,"2","phoneme","V1",0.6
-0.24,-0.843697,1.51877,0.491294,0.508196,"2","phoneme","V1",0.6
-0.9,-0.477304,1.68211,0.4936,-1.23586,"2","phoneme","V1",0.6
-0.53,-0.921627,-0.148304,1.14485,3.374844,"2","phoneme","V1",0.6
0,-0.594257,1.544963,-1.186315,-0.536999,"2","phoneme","V1",0.6
0.31,-0.642724,0.563085,0.53605,0.806825,"2","phoneme","V1",0.6
-1.16,-0.788006,-0.064172,1.826757,-0.136583,"2","phoneme","V1",0.6
0.71,0.109386,0.967091,0.580182,1.347316,"2","phoneme","V1",0.6
-0.59,-0.283431,0.953336,-1.039996,1.45772,"2","phoneme","V1",0.6
-0.23,-0.969573,0.488028,1.310594,3.298196,"2","phoneme","V1",0.6
-0.17,-0.065338,1.154993,0.509282,1.59963,"2","phoneme","V1",0.6
0.05,-0.726102,0.043966,2.365166,-1.985682,"2","phoneme","V1",0.6
0.04,-0.322266,1.118286,-1.206864,0.560324,"2","phoneme","V1",0.6
-0.89,0.465684,1.6569,-1.163126,-0.51627,"2","phoneme","V1",0.6
0.21,1.627956,0.044025,-0.005793,-0.434244,"2","phoneme","V1",0.6
-0.7,-0.592733,1.255789,1.087263,-1.053591,"2","phoneme","V1",0.6
-0.49,-1.06857,-0.152577,1.48146,-2.073083,"2","phoneme","V1",0.6
-0.75,0.349652,1.559659,-1.160449,-0.752611,"2","phoneme","V1",0.6
-0.68,-0.531349,1.398728,-1.409449,0.769267,"2","phoneme","V1",0.6
-0.8,-0.690894,0.777115,1.079065,2.848786,"2","phoneme","V1",0.6
0.17,-1.08576,-1.968168,1.377785,2.020098,"2","phoneme","V1",0.6
1.99,0.422937,0.993717,-1.038463,-0.411293,"2","phoneme","V1",0.6
-0.83,-0.752047,1.988075,1.207333,1.704977,"2","phoneme","V1",0.6
-0.9,-0.87919,-0.525279,0.219355,-0.136583,"2","phoneme","V1",0.6
-0.38,-0.086864,-0.143845,0.725941,1.91588,"2","phoneme","V1",0.6
-0.69,-0.852111,-0.424263,1.131153,1.184812,"2","phoneme","V1",0.6
-0.2,-0.767686,0.777915,0.281377,-0.136583,"2","phoneme","V1",0.6
-1.66,-0.467709,0.021694,2.059026,-0.136583,"2","phoneme","V1",0.6
0.44,0.788377,0.740484,1.185778,-0.631563,"2","phoneme","V1",0.6
-0.51,-0.495948,0.823548,3.046948,-1.55376,"2","phoneme","V1",0.6
0.07,-0.911184,1.227543,1.261908,2.513895,"2","phoneme","V1",0.6
-0.21,-0.06737,1.332154,0.463729,0.606334,"2","phoneme","V1",0.6
0.26,-0.709092,1.154658,1.677108,1.334004,"2","phoneme","V1",0.6
0.77,1.162077,0.353129,0.351402,-0.462245,"2","phoneme","V1",0.6
-0.22,-1.042536,0.488017,1.956319,1.782233,"2","phoneme","V1",0.6
-0.56,-0.999447,0.007023,0.440986,-0.136583,"2","phoneme","V1",0.6
-0.81,-0.821652,1.612931,0.691172,2.288608,"2","phoneme","V1",0.6
