COMPACTNESS,CIRCULARITY,DISTANCE_CIRCULARITY,RADIUS_RATIO,PR.AXIS_ASPECT_RATIO,MAX.LENGTH_ASPECT_RATIO,SCATTER_RATIO,ELONGATEDNESS,PR.AXIS_RECTANGULARITY,MAX.LENGTH_RECTANGULARITY,SCALED_VARIANCE_MAJOR,SCALED_VARIANCE_MINOR,SCALED_RADIUS_OF_GYRATION,SKEWNESS_ABOUT_MAJOR,SKEWNESS_ABOUT_MINOR,KURTOSIS_ABOUT_MAJOR,KURTOSIS_ABOUT_MINOR,HOLLOWS_RATIO,class,dataset_name,altered_attribute,noise_level
89,46,74,143.57,59,9,157,44,20,158,170,356,177,79,12,3,184,191,van,vehicle,RADIUS_RATIO,0.8
101,52,101,191.59,62,9,188,35,22,162,208,527,203,67,14,15,193,202,saab,vehicle,RADIUS_RATIO,0.8
95,57,104,264.32,74,10,212,31,24,175,224,670,223,74,0,4,186,193,opel,vehicle,RADIUS_RATIO,0.8
101,53,91,170.86,65,6,204,32,23,161,231,636,214,78,5,14,192,192,bus,vehicle,RADIUS_RATIO,0.8
91,39,82,125.87,68,10,143,46,19,137,164,308,158,68,13,9,191,201,van,vehicle,RADIUS_RATIO,0.8
91,46,75,181.83,75,7,154,42,19,147,178,362,192,72,8,8,192,199,bus,vehicle,RADIUS_RATIO,0.8
94,37,74,166.8,59,7,162,41,20,133,178,394,130,63,6,6,198,204,opel,vehicle,RADIUS_RATIO,0.8
92,38,74,108.9,62,9,161,41,20,135,181,388,132,63,7,29,197,206,opel,vehicle,RADIUS_RATIO,0.8
95,43,71,143.58,64,6,145,45,19,141,169,322,171,67,8,4,195,200,bus,vehicle,RADIUS_RATIO,0.8
106,52,101,139.31,64,11,201,33,23,158,214,607,204,65,2,4,192,204,saab,vehicle,RADIUS_RATIO,0.8
81,43,68,127.06,62,7,149,46,19,145,172,323,171,83,1,14,180,184,bus,vehicle,RADIUS_RATIO,0.8
92,43,70,130.4,52,6,139,49,18,144,164,282,172,79,4,16,183,185,van,vehicle,RADIUS_RATIO,0.8
83,45,73,187.89,68,8,142,46,18,144,169,305,179,71,10,3,191,199,van,vehicle,RADIUS_RATIO,0.8
103,57,105,204.62,69,11,218,30,24,173,226,706,250,73,10,2,187,195,opel,vehicle,RADIUS_RATIO,0.8
98,42,90,178.64,61,9,178,37,21,144,189,480,138,61,3,8,199,208,saab,vehicle,RADIUS_RATIO,0.8
90,41,62,107.74,60,6,128,52,18,141,149,246,157,61,13,4,201,208,van,vehicle,RADIUS_RATIO,0.8
106,52,107,193.76,62,8,200,33,23,161,218,602,200,67,9,17,194,201,opel,vehicle,RADIUS_RATIO,0.8
97,47,81,107.57,64,8,168,39,20,150,193,426,182,70,11,2,192,198,opel,vehicle,RADIUS_RATIO,0.8
85,40,66,139.35,52,4,152,44,19,133,170,340,163,87,13,3,180,183,opel,vehicle,RADIUS_RATIO,0.8
100,49,80,211.39,70,6,183,35,21,156,206,517,198,73,3,13,198,199,bus,vehicle,RADIUS_RATIO,0.8
82,43,71,142.78,68,7,150,45,19,143,171,330,173,78,7,11,181,186,bus,vehicle,RADIUS_RATIO,0.8
78,43,70,152.81,65,8,147,46,19,145,169,319,168,77,1,12,181,186,bus,vehicle,RADIUS_RATIO,0.8
96,54,104,195.59,58,10,215,31,24,175,221,682,222,75,13,23,186,194,opel,vehicle,RADIUS_RATIO,0.8
105,51,108,195.58,62,11,220,30,25,163,232,711,202,72,12,16,189,200,saab,vehicle,RADIUS_RATIO,0.8
92,40,62,149.92,59,8,127,52,17,139,149,241,150,62,13,1,204,210,van,vehicle,RADIUS_RATIO,0.8
91,44,66,191.31,63,7,137,48,18,146,166,280,167,72,1,9,188,194,van,vehicle,RADIUS_RATIO,0.8
104,55,109,227.13,67,12,218,30,24,174,230,706,226,67,8,22,191,202,opel,vehicle,RADIUS_RATIO,0.8
105,50,93,183.61,54,4,222,30,25,159,254,735,206,83,4,12,186,184,bus,vehicle,RADIUS_RATIO,0.8
107,56,105,210.66,61,11,221,30,25,179,234,725,212,72,15,1,189,196,opel,vehicle,RADIUS_RATIO,0.8
82,40,73,150.95,57,8,153,44,19,133,173,342,153,75,11,9,181,187,opel,vehicle,RADIUS_RATIO,0.8
97,55,104,240.07,71,9,211,32,24,171,222,658,223,74,1,24,186,196,saab,vehicle,RADIUS_RATIO,0.8
101,55,101,184.63,57,13,225,30,25,177,225,741,204,71,5,10,186,198,opel,vehicle,RADIUS_RATIO,0.8
89,46,78,159.72,63,11,160,43,20,160,170,367,176,73,5,9,185,194,van,vehicle,RADIUS_RATIO,0.8
94,45,89,209.33,71,5,186,35,22,145,204,533,182,71,4,13,195,198,bus,vehicle,RADIUS_RATIO,0.8
86,42,64,124.86,54,6,148,46,19,143,170,319,171,87,1,3,179,182,bus,vehicle,RADIUS_RATIO,0.8
104,55,100,189.56,66,10,214,31,24,173,224,680,221,74,1,1,185,194,saab,vehicle,RADIUS_RATIO,0.8
104,54,91,184.91,67,11,218,31,24,170,223,697,196,74,4,21,187,196,opel,vehicle,RADIUS_RATIO,0.8
94,46,79,163.69,62,8,167,40,20,148,190,418,193,67,12,15,191,198,opel,vehicle,RADIUS_RATIO,0.8
86,38,76,154.88,59,8,142,47,18,131,167,301,138,71,5,10,189,196,van,vehicle,RADIUS_RATIO,0.8
90,48,78,84.08,60,11,161,43,20,159,172,374,186,75,2,2,184,193,van,vehicle,RADIUS_RATIO,0.8
83,46,71,91.11,70,6,151,44,19,147,174,338,198,80,3,11,181,186,bus,vehicle,RADIUS_RATIO,0.8
104,57,103,221.94,72,12,221,30,25,177,223,718,218,72,11,12,186,195,opel,vehicle,RADIUS_RATIO,0.8
93,45,81,120.96,64,7,160,41,20,147,180,383,188,70,11,11,192,199,saab,vehicle,RADIUS_RATIO,0.8
82,39,86,152.23,54,7,153,45,19,134,174,338,139,71,11,18,183,189,opel,vehicle,RADIUS_RATIO,0.8
102,51,108,193.4,57,10,212,31,24,162,219,663,184,66,7,21,191,201,opel,vehicle,RADIUS_RATIO,0.8
108,54,109,202.05,57,11,220,31,25,174,229,709,214,70,12,23,189,201,saab,vehicle,RADIUS_RATIO,0.8
97,45,76,153.38,60,9,157,42,20,149,180,370,169,63,16,12,198,206,saab,vehicle,RADIUS_RATIO,0.8
85,43,66,118.58,57,6,151,45,19,143,173,333,168,86,4,9,180,183,bus,vehicle,RADIUS_RATIO,0.8
102,54,98,151.08,56,10,219,31,25,171,219,706,223,72,5,17,186,196,opel,vehicle,RADIUS_RATIO,0.8
106,54,105,157.04,48,5,247,27,27,165,269,891,243,84,12,1,181,182,bus,vehicle,RADIUS_RATIO,0.8
94,45,72,160.57,69,6,156,41,19,144,181,373,191,69,5,5,193,198,bus,vehicle,RADIUS_RATIO,0.8
106,55,98,236.93,68,11,215,31,24,170,222,679,214,68,2,29,189,201,opel,vehicle,RADIUS_RATIO,0.8
94,43,82,131.91,54,10,155,43,19,149,176,359,161,74,1,6,186,197,van,vehicle,RADIUS_RATIO,0.8
88,36,53,104.18,57,3,118,57,17,128,137,204,136,88,7,14,180,183,van,vehicle,RADIUS_RATIO,0.8
102,54,98,188.0,53,10,217,31,24,174,228,692,223,72,0,31,187,198,opel,vehicle,RADIUS_RATIO,0.8
101,56,100,223.74,62,12,227,30,25,178,231,757,204,73,0,11,186,197,opel,vehicle,RADIUS_RATIO,0.8
105,54,96,176.41,57,10,219,30,25,170,231,706,217,75,5,12,187,195,opel,vehicle,RADIUS_RATIO,0.8
86,36,66,133.85,57,8,131,52,18,127,148,252,139,76,5,27,183,187,opel,vehicle,RADIUS_RATIO,0.8
91,39,72,103.73,55,7,146,46,19,132,170,314,149,77,9,18,184,189,saab,vehicle,RADIUS_RATIO,0.8
97,46,94,212.53,67,10,195,34,22,147,224,573,194,70,0,14,188,197,opel,vehicle,RADIUS_RATIO,0.8
115,53,100,238.16,64,11,220,30,25,166,229,710,214,71,21,11,189,199,saab,vehicle,RADIUS_RATIO,0.8
101,51,112,178.49,59,11,214,32,24,162,223,667,194,65,0,36,190,206,saab,vehicle,RADIUS_RATIO,0.8
93,35,78,121.0,60,8,150,45,19,125,172,331,137,67,2,33,191,198,opel,vehicle,RADIUS_RATIO,0.8
95,46,92,127.16,63,11,160,42,20,157,176,372,171,70,7,21,189,200,van,vehicle,RADIUS_RATIO,0.8
101,55,105,152.16,59,10,215,31,24,177,221,678,223,74,12,26,186,195,opel,vehicle,RADIUS_RATIO,0.8
86,43,70,144.33,56,6,148,46,19,145,166,317,171,86,6,9,179,182,bus,vehicle,RADIUS_RATIO,0.8
88,38,77,158.26,56,7,163,41,20,129,184,395,140,67,1,9,192,198,opel,vehicle,RADIUS_RATIO,0.8
103,54,107,228.88,56,11,223,30,25,174,225,729,200,70,0,29,187,201,opel,vehicle,RADIUS_RATIO,0.8
95,37,71,152.77,61,9,157,43,20,134,178,365,125,63,5,40,196,208,saab,vehicle,RADIUS_RATIO,0.8
89,38,74,126.38,59,7,136,49,18,133,167,278,128,72,7,7,189,193,van,vehicle,RADIUS_RATIO,0.8
76,38,58,119.25,58,5,133,51,18,127,152,259,145,87,0,21,177,184,opel,vehicle,RADIUS_RATIO,0.8
92,42,75,173.72,60,8,147,45,19,142,174,322,160,62,22,10,206,211,opel,vehicle,RADIUS_RATIO,0.8
107,54,108,175.38,68,12,218,31,25,170,223,700,224,67,13,25,190,204,saab,vehicle,RADIUS_RATIO,0.8
85,40,75,158.43,56,7,152,44,19,134,173,339,160,76,7,16,182,187,saab,vehicle,RADIUS_RATIO,0.8
88,39,76,154.78,62,8,137,48,18,137,156,281,124,63,3,6,201,209,van,vehicle,RADIUS_RATIO,0.8
89,40,89,136.84,58,8,177,37,21,133,202,471,155,70,7,18,189,196,saab,vehicle,RADIUS_RATIO,0.8
93,40,73,144.52,58,6,136,49,18,138,166,275,137,73,0,0,187,188,van,vehicle,RADIUS_RATIO,0.8
89,36,69,181.36,63,6,140,48,18,131,164,291,126,66,1,38,193,204,saab,vehicle,RADIUS_RATIO,0.8
90,43,81,226.18,97,46,150,45,19,149,200,332,164,91,5,9,186,196,van,vehicle,RADIUS_RATIO,0.8
105,52,107,190.99,60,11,218,31,24,167,221,701,197,66,0,20,191,203,opel,vehicle,RADIUS_RATIO,0.8
92,45,76,131.18,57,7,159,41,20,147,184,381,177,69,8,10,190,195,saab,vehicle,RADIUS_RATIO,0.8
97,44,95,207.35,66,9,188,35,22,144,216,526,175,72,15,11,190,197,saab,vehicle,RADIUS_RATIO,0.8
109,49,103,165.7,57,11,206,32,23,156,212,630,186,65,12,21,192,201,opel,vehicle,RADIUS_RATIO,0.8
95,47,73,164.14,70,7,167,38,20,152,184,430,185,69,9,19,200,206,bus,vehicle,RADIUS_RATIO,0.8
86,43,61,126.07,53,8,150,46,19,144,169,326,172,85,8,8,179,182,bus,vehicle,RADIUS_RATIO,0.8
88,48,90,166.72,60,8,175,38,21,152,200,460,198,68,13,16,192,199,saab,vehicle,RADIUS_RATIO,0.8
107,55,103,116.49,49,7,252,27,28,172,269,904,239,83,5,30,179,186,bus,vehicle,RADIUS_RATIO,0.8
104,49,105,218.34,61,11,207,32,24,157,217,637,168,64,0,19,193,207,saab,vehicle,RADIUS_RATIO,0.8
89,41,63,127.16,59,6,123,55,17,137,148,223,150,76,12,3,186,188,van,vehicle,RADIUS_RATIO,0.8
90,39,57,100.09,48,7,135,51,18,139,155,261,151,85,12,8,183,182,van,vehicle,RADIUS_RATIO,0.8
98,44,88,191.0,67,10,158,43,20,149,173,367,154,66,14,9,194,202,van,vehicle,RADIUS_RATIO,0.8
102,55,101,216.46,67,12,222,30,25,177,226,719,213,71,2,21,187,199,saab,vehicle,RADIUS_RATIO,0.8
86,40,66,100.8,59,7,122,54,17,139,145,225,143,63,7,11,202,208,van,vehicle,RADIUS_RATIO,0.8
101,49,103,204.9,67,10,201,33,23,156,215,601,174,69,4,11,189,196,opel,vehicle,RADIUS_RATIO,0.8
109,55,96,125.11,57,6,241,28,26,170,267,857,242,85,8,9,184,184,bus,vehicle,RADIUS_RATIO,0.8
92,45,74,175.82,74,7,157,41,19,143,179,375,183,70,8,6,195,201,bus,vehicle,RADIUS_RATIO,0.8
88,34,58,159.81,59,6,127,52,18,130,148,243,113,63,4,10,199,206,van,vehicle,RADIUS_RATIO,0.8
93,39,86,157.54,59,9,167,39,20,134,186,418,129,63,6,17,197,204,saab,vehicle,RADIUS_RATIO,0.8
96,37,74,214.94,68,8,159,42,20,134,183,378,134,69,3,16,190,197,saab,vehicle,RADIUS_RATIO,0.8
88,43,70,120.45,74,19,152,44,19,143,180,342,168,76,1,9,186,189,bus,vehicle,RADIUS_RATIO,0.8
88,44,84,120.41,55,12,155,44,20,158,176,351,164,75,7,11,183,195,van,vehicle,RADIUS_RATIO,0.8
92,40,66,140.96,48,7,139,50,19,140,159,277,148,85,12,19,182,183,van,vehicle,RADIUS_RATIO,0.8
88,44,70,156.57,61,8,143,46,18,143,163,311,173,68,7,8,196,203,bus,vehicle,RADIUS_RATIO,0.8
94,39,75,182.67,72,8,155,42,19,133,175,365,145,70,4,5,192,200,bus,vehicle,RADIUS_RATIO,0.8
107,51,103,180.62,56,11,213,31,24,162,226,673,217,72,2,4,188,198,saab,vehicle,RADIUS_RATIO,0.8
86,38,58,149.44,56,4,118,57,17,129,140,208,152,78,9,2,184,186,van,vehicle,RADIUS_RATIO,0.8
79,39,72,137.68,53,9,142,48,19,135,165,295,144,77,7,21,181,189,opel,vehicle,RADIUS_RATIO,0.8
90,39,89,187.78,62,8,175,38,21,132,200,458,154,70,11,15,189,195,saab,vehicle,RADIUS_RATIO,0.8
86,45,66,131.16,57,8,148,46,19,145,170,321,186,86,0,7,179,182,bus,vehicle,RADIUS_RATIO,0.8
113,48,98,239.37,62,9,203,33,23,151,216,613,183,64,17,29,193,204,saab,vehicle,RADIUS_RATIO,0.8
87,49,86,245.6,64,9,177,37,21,153,197,471,209,67,11,7,192,199,opel,vehicle,RADIUS_RATIO,0.8
108,56,102,225.6,75,6,239,28,26,167,264,855,228,82,9,13,186,185,bus,vehicle,RADIUS_RATIO,0.8
86,40,66,111.12,59,4,137,49,18,133,162,279,151,74,6,14,186,190,saab,vehicle,RADIUS_RATIO,0.8
85,43,66,168.27,54,7,150,46,19,147,169,324,175,87,0,5,179,182,bus,vehicle,RADIUS_RATIO,0.8
101,56,101,241.4,72,10,217,31,24,171,232,698,216,72,2,6,187,197,saab,vehicle,RADIUS_RATIO,0.8
105,55,96,180.83,56,9,219,30,25,175,231,713,216,74,4,5,187,194,opel,vehicle,RADIUS_RATIO,0.8
88,39,88,236.49,69,8,168,40,20,133,199,416,151,74,3,22,186,192,opel,vehicle,RADIUS_RATIO,0.8
113,53,93,182.55,62,11,216,31,24,165,221,688,196,72,6,25,188,199,saab,vehicle,RADIUS_RATIO,0.8
89,42,75,133.93,55,6,145,46,19,139,170,312,166,71,15,26,191,198,opel,vehicle,RADIUS_RATIO,0.8
98,35,70,202.23,68,5,155,41,19,124,184,371,117,71,3,22,202,205,bus,vehicle,RADIUS_RATIO,0.8
101,48,85,166.19,60,11,175,38,21,153,192,458,187,62,5,22,197,210,saab,vehicle,RADIUS_RATIO,0.8
108,54,103,244.27,65,11,208,32,24,162,228,648,240,71,9,0,189,197,saab,vehicle,RADIUS_RATIO,0.8
91,40,83,187.15,60,8,160,41,20,133,189,383,155,72,5,7,186,191,saab,vehicle,RADIUS_RATIO,0.8
86,43,69,117.51,54,6,150,46,19,144,174,325,177,87,3,7,180,182,bus,vehicle,RADIUS_RATIO,0.8
97,35,66,201.28,64,8,128,52,18,129,148,246,112,66,6,2,195,200,van,vehicle,RADIUS_RATIO,0.8
105,53,108,185.61,63,12,222,31,25,168,226,712,201,71,15,35,189,203,saab,vehicle,RADIUS_RATIO,0.8
94,43,69,156.09,59,7,152,43,19,143,175,349,187,67,12,11,193,198,saab,vehicle,RADIUS_RATIO,0.8
96,45,87,139.83,67,10,154,44,19,149,167,351,174,67,9,8,192,201,van,vehicle,RADIUS_RATIO,0.8
89,47,80,145.39,54,11,160,43,20,163,175,369,174,77,1,7,182,193,van,vehicle,RADIUS_RATIO,0.8
104,55,105,220.01,68,11,205,32,23,169,221,623,216,71,9,18,189,196,opel,vehicle,RADIUS_RATIO,0.8
109,54,103,210.89,66,11,214,31,24,167,229,677,212,70,1,23,188,201,saab,vehicle,RADIUS_RATIO,0.8
109,53,103,209.14,63,11,219,30,25,172,229,707,212,71,6,3,188,199,saab,vehicle,RADIUS_RATIO,0.8
99,54,100,191.8,62,9,200,33,23,166,222,600,241,70,2,7,189,198,opel,vehicle,RADIUS_RATIO,0.8
92,46,82,147.93,58,8,165,40,20,149,181,409,164,61,8,11,200,208,opel,vehicle,RADIUS_RATIO,0.8
84,38,66,116.29,62,6,126,54,18,132,144,232,139,70,4,7,185,190,opel,vehicle,RADIUS_RATIO,0.8
85,42,66,119.39,53,7,149,45,19,145,173,325,163,85,5,4,180,182,bus,vehicle,RADIUS_RATIO,0.8
89,36,68,131.35,59,8,139,47,18,130,166,291,127,73,7,1,189,196,van,vehicle,RADIUS_RATIO,0.8
108,53,104,203.17,56,11,220,31,25,167,226,712,214,72,15,18,189,199,saab,vehicle,RADIUS_RATIO,0.8
104,54,101,195.58,64,11,213,31,24,172,218,669,222,74,14,4,187,196,saab,vehicle,RADIUS_RATIO,0.8
100,51,89,156.95,65,6,201,32,23,159,219,622,205,74,6,7,193,193,bus,vehicle,RADIUS_RATIO,0.8
85,35,64,147.4,57,6,116,57,17,125,138,200,123,65,1,23,196,203,van,vehicle,RADIUS_RATIO,0.8
98,55,108,130.09,53,11,224,30,25,178,231,737,217,73,8,30,187,198,opel,vehicle,RADIUS_RATIO,0.8
84,38,74,190.84,57,8,139,49,18,127,160,282,127,72,9,20,183,191,opel,vehicle,RADIUS_RATIO,0.8
89,38,78,162.73,61,7,146,46,19,127,166,314,142,69,0,9,187,194,opel,vehicle,RADIUS_RATIO,0.8
104,55,105,280.42,70,10,223,30,25,177,237,737,218,75,14,11,188,196,opel,vehicle,RADIUS_RATIO,0.8
84,44,65,120.75,55,8,150,46,19,148,169,325,176,82,1,11,179,183,bus,vehicle,RADIUS_RATIO,0.8
80,36,69,156.77,56,7,128,53,18,124,147,240,133,70,2,21,183,191,opel,vehicle,RADIUS_RATIO,0.8
79,43,72,172.01,62,8,153,44,19,144,175,344,174,78,0,8,182,188,bus,vehicle,RADIUS_RATIO,0.8
89,43,77,110.14,54,8,144,46,19,146,163,308,174,64,13,5,194,201,saab,vehicle,RADIUS_RATIO,0.8
83,40,59,120.16,53,7,132,52,18,137,145,250,157,84,12,6,177,183,van,vehicle,RADIUS_RATIO,0.8
89,50,83,215.11,65,6,178,37,21,156,207,481,210,71,1,6,189,194,opel,vehicle,RADIUS_RATIO,0.8
90,40,83,161.15,61,8,178,37,21,132,199,472,157,71,1,14,187,193,opel,vehicle,RADIUS_RATIO,0.8
88,42,66,145.65,57,6,123,54,17,144,147,227,160,66,8,4,193,198,van,vehicle,RADIUS_RATIO,0.8
96,43,82,146.41,55,5,186,34,22,141,215,534,162,75,0,6,195,196,bus,vehicle,RADIUS_RATIO,0.8
93,39,63,139.0,58,7,128,52,18,134,149,246,158,63,9,7,198,204,saab,vehicle,RADIUS_RATIO,0.8
98,46,77,197.11,71,7,166,39,20,150,184,422,180,69,13,9,200,203,bus,vehicle,RADIUS_RATIO,0.8
93,39,78,145.21,66,8,139,48,18,140,157,290,126,64,4,7,201,208,van,vehicle,RADIUS_RATIO,0.8
100,51,109,244.58,70,11,220,30,25,163,238,722,206,73,11,19,189,198,opel,vehicle,RADIUS_RATIO,0.8
90,36,85,179.22,64,6,160,41,20,125,187,385,139,66,9,31,195,203,saab,vehicle,RADIUS_RATIO,0.8
88,40,79,190.58,62,7,176,38,21,138,200,462,150,66,0,29,189,199,opel,vehicle,RADIUS_RATIO,0.8
97,53,105,214.31,71,12,221,30,25,167,226,713,202,70,3,20,186,200,saab,vehicle,RADIUS_RATIO,0.8
84,37,70,198.33,61,7,137,49,18,140,156,278,121,64,0,23,196,205,van,vehicle,RADIUS_RATIO,0.8
86,39,62,109.1,59,6,116,57,17,135,137,203,145,64,7,9,199,204,van,vehicle,RADIUS_RATIO,0.8
85,38,72,115.63,53,9,134,51,18,132,145,261,123,65,1,24,188,198,opel,vehicle,RADIUS_RATIO,0.8
87,42,60,111.13,51,6,150,46,19,141,169,324,171,85,2,14,178,182,bus,vehicle,RADIUS_RATIO,0.8
103,56,105,135.0,59,10,210,32,24,173,217,648,218,72,13,22,188,196,opel,vehicle,RADIUS_RATIO,0.8
90,49,85,105.4,57,11,159,43,20,167,173,365,186,75,1,11,182,192,van,vehicle,RADIUS_RATIO,0.8
80,34,42,115.26,57,3,114,59,17,119,131,191,121,87,4,7,179,183,opel,vehicle,RADIUS_RATIO,0.8
92,37,75,195.32,71,6,161,40,20,128,180,393,135,69,1,14,195,202,bus,vehicle,RADIUS_RATIO,0.8
85,33,50,72.41,53,4,115,59,17,118,136,193,127,83,1,30,179,185,saab,vehicle,RADIUS_RATIO,0.8
88,34,69,195.75,57,5,138,48,18,122,158,284,120,62,9,29,204,210,opel,vehicle,RADIUS_RATIO,0.8
92,42,69,155.2,58,8,140,48,18,138,165,290,151,64,10,21,199,206,opel,vehicle,RADIUS_RATIO,0.8
83,37,49,89.24,55,5,122,55,17,128,144,219,146,85,8,16,180,184,van,vehicle,RADIUS_RATIO,0.8
98,39,68,100.88,56,8,131,52,18,144,159,251,134,72,4,10,186,187,van,vehicle,RADIUS_RATIO,0.8
97,55,96,222.48,54,10,216,31,24,173,219,685,218,75,0,4,184,193,opel,vehicle,RADIUS_RATIO,0.8
108,56,103,219.35,73,10,221,30,25,174,232,718,214,73,8,3,187,197,saab,vehicle,RADIUS_RATIO,0.8
90,48,81,177.58,60,9,150,44,19,156,173,333,200,75,2,0,185,195,van,vehicle,RADIUS_RATIO,0.8
96,40,100,209.08,58,8,181,37,21,134,205,486,160,68,5,34,192,202,saab,vehicle,RADIUS_RATIO,0.8
106,52,108,225.93,64,12,221,31,25,168,229,709,200,73,22,38,190,205,saab,vehicle,RADIUS_RATIO,0.8
84,36,75,194.33,55,6,140,48,18,125,166,290,138,71,4,36,189,195,saab,vehicle,RADIUS_RATIO,0.8
104,53,101,233.9,63,10,213,32,24,166,218,664,202,74,13,21,188,198,saab,vehicle,RADIUS_RATIO,0.8
83,44,70,154.5,69,5,143,46,18,143,166,306,170,69,7,6,188,193,bus,vehicle,RADIUS_RATIO,0.8
88,44,71,120.42,70,7,144,46,19,141,167,312,172,71,4,4,188,193,bus,vehicle,RADIUS_RATIO,0.8
98,51,84,197.46,72,7,184,35,21,161,199,520,198,72,9,11,196,199,bus,vehicle,RADIUS_RATIO,0.8
90,42,63,126.02,59,7,131,50,18,142,154,259,162,65,15,3,197,204,van,vehicle,RADIUS_RATIO,0.8
86,40,63,173.99,56,5,133,50,18,135,152,262,166,70,9,2,187,191,saab,vehicle,RADIUS_RATIO,0.8
103,49,107,145.67,54,12,208,32,24,159,214,644,183,66,1,12,191,200,opel,vehicle,RADIUS_RATIO,0.8
86,44,70,129.36,64,6,148,45,19,145,170,322,185,82,10,1,181,183,bus,vehicle,RADIUS_RATIO,0.8
102,52,101,216.12,64,10,203,33,23,157,214,616,186,65,0,19,193,203,opel,vehicle,RADIUS_RATIO,0.8
81,38,53,151.5,58,6,134,51,18,128,147,259,148,83,10,6,177,184,opel,vehicle,RADIUS_RATIO,0.8
97,41,62,128.34,56,7,130,52,18,143,158,247,157,78,5,7,184,186,van,vehicle,RADIUS_RATIO,0.8
96,41,69,116.05,56,7,141,47,18,141,162,297,169,61,11,8,202,209,saab,vehicle,RADIUS_RATIO,0.8
86,44,65,136.08,56,6,152,45,19,150,168,331,177,83,4,13,178,183,bus,vehicle,RADIUS_RATIO,0.8
97,49,76,202.61,73,7,178,36,21,157,194,487,186,72,0,7,197,200,bus,vehicle,RADIUS_RATIO,0.8
108,55,105,219.2,68,11,218,30,24,171,228,709,210,69,14,4,190,197,opel,vehicle,RADIUS_RATIO,0.8
91,52,98,185.09,62,9,193,34,22,161,216,562,244,69,3,1,190,199,opel,vehicle,RADIUS_RATIO,0.8
84,43,76,203.63,75,7,155,43,19,143,180,359,173,77,5,12,185,190,bus,vehicle,RADIUS_RATIO,0.8
95,46,104,237.38,66,9,191,35,22,148,210,543,169,68,0,28,190,200,saab,vehicle,RADIUS_RATIO,0.8
95,43,83,204.46,69,6,177,36,21,139,189,484,163,68,6,4,196,198,bus,vehicle,RADIUS_RATIO,0.8
96,46,88,112.02,64,9,151,44,19,148,173,339,182,70,15,11,192,199,van,vehicle,RADIUS_RATIO,0.8
86,44,77,157.24,60,7,152,44,19,141,174,345,161,72,9,0,187,192,opel,vehicle,RADIUS_RATIO,0.8
90,38,79,156.34,69,6,160,40,20,130,178,393,133,66,2,14,198,205,bus,vehicle,RADIUS_RATIO,0.8
85,38,75,155.03,54,7,147,46,19,131,171,318,145,75,7,25,183,188,saab,vehicle,RADIUS_RATIO,0.8
105,53,105,182.88,57,11,211,31,24,168,224,661,218,71,0,15,186,197,saab,vehicle,RADIUS_RATIO,0.8
89,38,77,184.53,62,7,149,45,19,129,174,327,153,71,6,21,188,193,saab,vehicle,RADIUS_RATIO,0.8
98,55,104,260.36,67,9,206,32,23,167,223,629,220,72,5,19,187,196,saab,vehicle,RADIUS_RATIO,0.8
85,40,66,137.52,58,6,142,48,19,137,164,295,164,77,2,22,182,186,saab,vehicle,RADIUS_RATIO,0.8
97,37,78,205.17,62,8,161,41,20,131,182,389,117,62,2,28,203,211,opel,vehicle,RADIUS_RATIO,0.8
97,41,92,206.41,63,10,179,37,21,140,197,481,136,63,4,3,197,204,opel,vehicle,RADIUS_RATIO,0.8
100,47,88,210.39,60,10,171,38,21,155,186,440,169,59,15,18,201,210,saab,vehicle,RADIUS_RATIO,0.8
86,35,44,94.76,54,2,119,57,17,121,139,208,137,90,6,1,180,183,van,vehicle,RADIUS_RATIO,0.8
84,42,76,141.52,64,7,151,44,19,143,179,339,157,75,0,20,187,193,bus,vehicle,RADIUS_RATIO,0.8
89,45,85,141.36,59,11,158,43,20,158,177,362,173,75,12,16,183,193,van,vehicle,RADIUS_RATIO,0.8
91,39,77,163.22,59,8,139,48,18,139,159,289,123,62,8,17,201,209,van,vehicle,RADIUS_RATIO,0.8
96,50,94,219.36,67,9,187,35,22,158,214,525,214,67,8,6,193,201,saab,vehicle,RADIUS_RATIO,0.8
88,35,60,122.91,59,7,128,52,18,129,147,246,109,62,1,6,202,209,van,vehicle,RADIUS_RATIO,0.8
110,46,100,180.5,61,9,193,34,22,149,209,561,160,65,11,7,194,203,saab,vehicle,RADIUS_RATIO,0.8
87,41,66,101.56,58,6,148,46,19,136,164,318,178,79,19,2,181,185,saab,vehicle,RADIUS_RATIO,0.8
89,47,83,158.33,61,8,164,40,20,150,189,402,190,72,7,10,187,193,saab,vehicle,RADIUS_RATIO,0.8
90,43,72,212.49,64,8,136,49,18,145,158,279,167,64,4,6,201,209,van,vehicle,RADIUS_RATIO,0.8
90,47,85,187.81,64,10,163,42,20,160,177,389,185,73,9,0,185,195,van,vehicle,RADIUS_RATIO,0.8
102,43,96,209.79,63,10,185,36,22,142,202,513,139,65,8,12,195,204,opel,vehicle,RADIUS_RATIO,0.8
110,53,104,253.05,66,10,211,32,24,164,223,659,210,67,5,16,190,203,saab,vehicle,RADIUS_RATIO,0.8
94,46,91,196.7,70,12,157,43,20,155,172,358,192,69,15,21,190,200,van,vehicle,RADIUS_RATIO,0.8
85,44,66,151.03,58,6,148,45,19,145,170,323,185,84,8,1,180,183,bus,vehicle,RADIUS_RATIO,0.8
