"loc","v_g","ev_g","iv_g","n","v","l","d","i","e","b","t","lOCode","lOComment","lOBlank","locCodeAndComment","uniq_Op","uniq_Opnd","total_Op","total_Opnd","branchCount","class","dataset_name","altered_attribute","noise_level"
12,1,1,1,21,82.04,0.25,3.94,20.84,323.05,0.03,17.95,5,3,2,0,7,8,10.29,9,1,"false","kc1","total_Op",0.3
42,5,3,3,120,642.91,0.04,22.89,28.09,14713.79,0.21,817.43,33,0,7,0,19,22,74.17,53,9,"false","kc1","total_Op",0.3
5,3,3,1,24,100.08,0.1,10.4,9.62,1040.81,0.03,57.82,3,0,0,0,13,5,29.83,8,5,"false","kc1","total_Op",0.3
2,1,1,1,16,59.21,0.29,3.5,16.92,207.22,0.02,11.51,0,0,0,0,7,6,30.02,6,1,"false","kc1","total_Op",0.3
45,11,4,3,306,1735.76,0.03,37.74,45.99,65511.02,0.58,3639.5,30,0,13,0,20,31,184.71,117,21,"false","kc1","total_Op",0.3
2,1,1,1,8,24,0.4,2.5,9.6,60,0.01,3.33,0,0,0,0,5,3,16.44,3,1,"false","kc1","total_Op",0.3
9,3,3,2,27,108,0.12,8.33,12.96,900,0.04,50,7,0,0,0,10,6,-5.86,10,5,"false","kc1","total_Op",0.3
2,1,1,1,8,24,0.4,2.5,9.6,60,0.01,3.33,0,0,0,0,5,3,11.78,3,1,"false","kc1","total_Op",0.3
2,1,1,1,18,68.53,0.29,3.5,19.58,239.86,0.02,13.33,0,0,0,0,7,7,24.2,7,1,"false","kc1","total_Op",0.3
2,1,1,1,12,39.86,0.4,2.5,15.95,99.66,0.01,5.54,0,0,0,0,5,5,-5.2,5,1,"false","kc1","total_Op",0.3
2,1,1,1,12,39.86,0.4,2.5,15.95,99.66,0.01,5.54,0,0,0,0,5,5,25.4,5,1,"false","kc1","total_Op",0.3
20,3,3,2,75,378.33,0.07,14.12,26.8,5341.12,0.13,296.73,16,0,2,0,16,17,7.63,30,5,"false","kc1","total_Op",0.3
2,1,1,1,12,39.86,0.4,2.5,15.95,99.66,0.01,5.54,0,0,0,0,5,5,26.46,5,1,"false","kc1","total_Op",0.3
20,3,3,3,52,244.42,0.07,15.2,16.07,3715.23,0.08,206.4,14,0,4,0,16,10,28.2,19,5,"false","kc1","total_Op",0.3
13,5,5,1,36,150.12,0.05,18.2,8.25,2732.13,0.05,151.79,10,0,1,0,13,5,12.59,14,9,"false","kc1","total_Op",0.3
15,3,1,1,28,106.61,0.11,9.33,11.42,994.99,0.04,55.28,9,0,4,0,8,6,5.88,14,5,"false","kc1","total_Op",0.3
28,11,11,10,121,610.37,0.07,13.43,45.45,8196.42,0.2,455.36,25,0,1,0,12,21,83.7,47,21,"false","kc1","total_Op",0.3
2,1,1,1,18,68.53,0.29,3.5,19.58,239.86,0.02,13.33,0,0,0,0,7,7,-7.73,7,1,"false","kc1","total_Op",0.3
6,1,1,1,27,105.49,0.16,6.29,16.78,663.06,0.04,36.84,4,0,0,0,8,7,23.1,11,1,"false","kc1","total_Op",0.3
2,1,1,1,10,31.7,0.4,2.5,12.68,79.25,0.01,4.4,0,0,0,0,5,4,-26.9,4,1,"false","kc1","total_Op",0.3
2,1,1,1,10,31.7,0.4,2.5,12.68,79.25,0.01,4.4,0,0,0,0,5,4,23.96,4,1,"false","kc1","total_Op",0.3
2,1,1,1,10,31.7,0.4,2.5,12.68,79.25,0.01,4.4,0,0,0,0,5,4,15.71,4,1,"false","kc1","total_Op",0.3
2,1,1,1,18,68.53,0.29,3.5,19.58,239.86,0.02,13.33,0,0,0,0,7,7,57.56,7,1,"false","kc1","total_Op",0.3
76,13,10,7,223,1306.33,0.05,21.44,60.94,28002.35,0.44,1555.69,59,1,7,0,19,39,147.62,88,25,"false","kc1","total_Op",0.3
69,11,10,7,206,1185.51,0.05,21.71,54.6,25742.43,0.4,1430.14,54,1,5,0,19,35,118.76,80,21,"false","kc1","total_Op",0.3
2,1,1,1,12,39.86,0.4,2.5,15.95,99.66,0.01,5.54,0,0,0,0,5,5,11.52,5,1,"false","kc1","total_Op",0.3
2,1,1,1,18,68.53,0.29,3.5,19.58,239.86,0.02,13.33,0,0,0,0,7,7,9.34,7,1,"false","kc1","total_Op",0.3
2,1,1,1,20,78.14,0.29,3.5,22.33,273.48,0.03,15.19,0,0,0,0,7,8,-0.55,8,1,"false","kc1","total_Op",0.3
39,1,1,1,135,723.27,0.06,16.96,42.65,12266.65,0.24,681.48,30,2,5,0,16,25,93.68,53,5,"false","kc1","total_Op",0.3
2,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,-13.58,1,1,"false","kc1","total_Op",0.3
2,2,1,1,7,19.65,0.5,2,9.83,39.3,0.01,2.18,0,0,0,0,4,3,-7.36,3,3,"false","kc1","total_Op",0.3
46,7,1,7,97,480.56,0.06,15.47,31.07,7433.62,0.16,412.98,37,1,4,0,15,16,70.65,33,13,"false","kc1","total_Op",0.3
5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.98,0,1,"false","kc1","total_Op",0.3
36,6,4,6,151,808.99,0.04,22.31,36.26,18050.6,0.27,1002.81,25,0,9,0,17,24,88.95,63,11,"false","kc1","total_Op",0.3
6,1,1,1,9,25.27,0.67,1.5,16.84,37.9,0.01,2.11,3,0,0,0,3,4,-9.92,4,1,"false","kc1","total_Op",0.3
3,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,30.09,2,1,"false","kc1","total_Op",0.3
3,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,21.74,2,1,"false","kc1","total_Op",0.3
8,2,1,1,21,85.84,0.14,7.33,11.71,629.47,0.03,34.97,5,0,1,0,11,6,4.47,8,3,"false","kc1","total_Op",0.3
60,17,5,7,319,1891.91,0.03,38.92,48.61,73638.77,0.63,4091.04,38,0,19,0,22,39,177.2,138,33,"false","kc1","total_Op",0.3
70,20,5,6,418,2526.56,0.02,41.5,60.88,104852.1,0.84,5825.12,52,0,16,0,22,44,240.8,166,39,"false","kc1","total_Op",0.3
93,25,5,11,532,3282.4,0.02,53.75,61.07,176429.01,1.09,9801.61,68,0,23,0,24,48,307,215,49,"false","kc1","total_Op",0.3
44,13,7,6,187,995.2,0.02,49.38,20.15,49145.34,0.33,2730.3,35,0,6,0,23,17,110.25,73,25,"false","kc1","total_Op",0.3
3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.76,0,1,"false","kc1","total_Op",0.3
2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20.99,0,1,"false","kc1","total_Op",0.3
3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,10.88,0,1,"false","kc1","total_Op",0.3
2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.62,0,1,"false","kc1","total_Op",0.3
3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.22,0,1,"false","kc1","total_Op",0.3
31,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,0,1,"false","kc1","total_Op",0.3
6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36,0,1,"false","kc1","total_Op",0.3
34,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.75,0,1,"false","kc1","total_Op",0.3
21,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.36,0,3,"false","kc1","total_Op",0.3
45,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.94,0,5,"false","kc1","total_Op",0.3
6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47,0,1,"false","kc1","total_Op",0.3
27,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.66,0,3,"false","kc1","total_Op",0.3
48,10,8,4,172,950.05,0.07,13.56,70.05,12885.09,0.32,715.84,36,3,4,0,14,32,87.63,62,19,"false","kc1","total_Op",0.3
6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.83,0,1,"false","kc1","total_Op",0.3
27,3,1,3,58,278.83,0.1,9.53,29.25,2658.15,0.09,147.67,21,0,3,0,13,15,20.55,22,5,"false","kc1","total_Op",0.3
27,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55,0,1,"false","kc1","total_Op",0.3
37,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.39,0,1,"false","kc1","total_Op",0.3
6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.87,0,1,"false","kc1","total_Op",0.3
26,2,1,2,47,218.26,0.17,5.91,36.95,1289.11,0.07,71.62,13,0,2,0,9,16,20.11,21,3,"false","kc1","total_Op",0.3
15,2,1,2,25,95.18,0.15,6.67,14.28,634.56,0.03,35.25,10,0,1,0,8,6,15.62,10,3,"false","kc1","total_Op",0.3
6,1,1,1,3,4.75,2,0.5,9.51,2.38,0,0.13,2,0,0,0,1,2,19.83,2,1,"false","kc1","total_Op",0.3
4,1,1,1,3,4.75,1,1,4.75,4.75,0,0.26,0,0,0,0,2,1,-10.76,1,1,"false","kc1","total_Op",0.3
9,1,1,1,8,18.58,1.6,0.63,29.72,11.61,0.01,0.64,3,0,0,0,1,4,16.76,5,1,"false","kc1","total_Op",0.3
4,1,1,1,3,4.75,1,1,4.75,4.75,0,0.26,0,0,0,0,2,1,1.89,1,1,"false","kc1","total_Op",0.3
5,1,1,1,2,2,2,0.5,4,1,0,0.06,2,0,0,0,1,1,-29.15,1,1,"false","kc1","total_Op",0.3
2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.68,0,1,"false","kc1","total_Op",0.3
4,1,1,1,3,4.75,1,1,4.75,4.75,0,0.26,2,0,0,0,2,1,8.63,1,1,"false","kc1","total_Op",0.3
3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,0,1,"false","kc1","total_Op",0.3
3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,12.79,1,1,"false","kc1","total_Op",0.3
131,18,1,18,363,2169.75,0.04,24.68,87.91,53551.34,0.72,2975.07,113,4,10,0,16,47,196.94,145,35,"false","kc1","total_Op",0.3
15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01,0,1,"false","kc1","total_Op",0.3
20,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.34,0,3,"false","kc1","total_Op",0.3
15,2,1,2,25,95.18,0.15,6.67,14.28,634.56,0.03,35.25,9,0,1,0,8,6,17.11,10,3,"false","kc1","total_Op",0.3
20,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,3,"false","kc1","total_Op",0.3
15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.94,0,1,"false","kc1","total_Op",0.3
15,2,1,2,25,95.18,0.15,6.67,14.28,634.56,0.03,35.25,9,0,1,0,8,6,1.74,10,3,"false","kc1","total_Op",0.3
17,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74,0,3,"false","kc1","total_Op",0.3
9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.06,0,1,"false","kc1","total_Op",0.3
1,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,4.82,1,1,"false","kc1","total_Op",0.3
15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93,0,1,"false","kc1","total_Op",0.3
15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.29,0,1,"false","kc1","total_Op",0.3
19,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.32,0,3,"false","kc1","total_Op",0.3
1,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,29.02,1,1,"false","kc1","total_Op",0.3
15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11,0,1,"false","kc1","total_Op",0.3
2,1,1,1,6,15.51,0.4,2.5,6.2,38.77,0.01,2.15,0,0,0,0,5,1,9.46,1,1,"false","kc1","total_Op",0.3
38,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.51,0,5,"false","kc1","total_Op",0.3
44,5,3,4,95,487.28,0.1,10.05,48.51,4894.97,0.16,271.94,31,2,6,0,13,22,53.68,34,9,"false","kc1","total_Op",0.3
4,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,24.13,1,1,"false","kc1","total_Op",0.3
4,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,21.39,1,1,"false","kc1","total_Op",0.3
4,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,-25.88,1,1,"false","kc1","total_Op",0.3
4,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,18.57,1,1,"false","kc1","total_Op",0.3
27,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.72,0,1,"false","kc1","total_Op",0.3
6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.42,0,1,"false","kc1","total_Op",0.3
29,2,1,2,65,301.85,0.13,8,37.73,2414.81,0.1,134.16,19,1,4,0,10,15,51.72,24,3,"false","kc1","total_Op",0.3
38,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.27,0,1,"false","kc1","total_Op",0.3
23,2,1,2,68,315.78,0.12,8.16,38.72,2575.6,0.11,143.09,14,0,2,0,9,16,41.12,29,3,"false","kc1","total_Op",0.3
15,2,1,2,25,95.18,0.15,6.67,14.28,634.56,0.03,35.25,10,0,1,0,8,6,-5.12,10,3,"false","kc1","total_Op",0.3
27,2,1,2,74,351.86,0.13,7.75,45.4,2726.93,0.12,151.5,15,0,5,0,9,18,39.38,31,3,"false","kc1","total_Op",0.3
26,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.78,0,1,"false","kc1","total_Op",0.3
24,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.24,0,1,"false","kc1","total_Op",0.3
6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.74,0,1,"false","kc1","total_Op",0.3
23,2,1,2,46,202.05,0.17,6,33.67,1212.28,0.07,67.35,16,0,2,0,9,12,55.5,16,3,"false","kc1","total_Op",0.3
21,2,1,2,57,257.83,0.13,7.71,33.42,1989.07,0.09,110.5,13,0,2,0,9,14,20.39,24,3,"false","kc1","total_Op",0.3
15,2,1,2,25,95.18,0.15,6.67,14.28,634.56,0.03,35.25,10,0,1,0,8,6,2.12,10,3,"false","kc1","total_Op",0.3
26,2,1,2,74,351.86,0.13,7.75,45.4,2726.93,0.12,151.5,15,0,4,0,9,18,45.08,31,3,"false","kc1","total_Op",0.3
13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.28,0,1,"false","kc1","total_Op",0.3
15,2,1,2,25,95.18,0.15,6.67,14.28,634.56,0.03,35.25,9,0,1,0,8,6,5.73,10,3,"false","kc1","total_Op",0.3
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,6.31,2,1,"false","kc1","total_Op",0.3
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,2.5,2,1,"false","kc1","total_Op",0.3
10,1,1,1,12,36,0.5,2,18,72,0.01,4,2,2,2,2,4,4,9.59,4,1,"false","kc1","total_Op",0.3
3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-11.24,0,1,"false","kc1","total_Op",0.3
4,1,1,1,6,15.51,0.5,2,7.75,31.02,0.01,1.72,2,0,0,0,4,2,-15.51,2,1,"false","kc1","total_Op",0.3
3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-17.43,0,1,"false","kc1","total_Op",0.3
7,3,1,3,22,78.87,0.18,5.6,14.08,441.67,0.03,24.54,4,0,1,0,7,5,15.89,8,5,"false","kc1","total_Op",0.3
3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-25.86,0,1,"false","kc1","total_Op",0.3
4,1,1,1,6,15.51,0.5,2,7.75,31.02,0.01,1.72,2,0,0,0,4,2,-2.28,2,1,"false","kc1","total_Op",0.3
3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,6.45,0,1,"false","kc1","total_Op",0.3
7,3,1,3,22,78.87,0.18,5.6,14.08,441.67,0.03,24.54,4,0,1,0,7,5,-5.93,8,5,"false","kc1","total_Op",0.3
3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-6.59,0,1,"false","kc1","total_Op",0.3
3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-5.04,0,1,"false","kc1","total_Op",0.3
59,11,1,11,138,724.21,0.07,14.67,49.35,10627.05,0.24,590.39,52,1,3,1,15,23,66.49,45,21,"false","kc1","total_Op",0.3
66,6,1,6,153,791,0.06,15.83,49.98,12518.41,0.26,695.47,51,4,9,0,13,23,103.84,56,11,"false","kc1","total_Op",0.3
26,1,1,1,56,245.97,0.13,8,30.75,1967.76,0.08,109.32,15,2,7,0,8,13,1.12,26,1,"false","kc1","total_Op",0.3
17,3,3,3,29,116,0.13,7.5,15.47,870,0.04,48.33,12,1,1,0,10,6,6.61,9,5,"false","kc1","total_Op",0.3
34,9,7,6,83,399.01,0.06,16.73,23.85,6675.75,0.13,370.88,24,0,6,0,15,13,67.88,29,17,"false","kc1","total_Op",0.3
25,3,1,3,68,326.9,0.09,11,29.72,3595.9,0.11,199.77,21,0,1,0,14,14,41.59,22,5,"false","kc1","total_Op",0.3
12,1,1,1,17,62.91,0.24,4.08,15.41,256.87,0.02,14.27,5,2,2,0,7,6,21.78,7,1,"false","kc1","total_Op",0.3
63,7,6,7,144,766.36,0.06,18,42.58,13794.44,0.26,766.36,52,2,5,1,18,22,121.14,44,13,"false","kc1","total_Op",0.3
17,2,1,2,35,145.95,0.13,7.5,19.46,1094.61,0.05,60.81,14,0,0,0,10,8,23.41,12,3,"false","kc1","total_Op",0.3
61,7,6,7,144,766.36,0.06,18,42.58,13794.44,0.26,766.36,50,2,5,1,18,22,136.54,44,13,"false","kc1","total_Op",0.3
16,2,1,2,32,125.02,0.13,7.5,16.67,937.65,0.04,52.09,14,0,0,0,9,6,33.7,10,3,"false","kc1","total_Op",0.3
19,2,1,2,41,177.2,0.14,7,25.31,1240.39,0.06,68.91,17,0,0,0,10,10,35.06,14,3,"false","kc1","total_Op",0.3
11,1,1,1,15,49.83,0.27,3.75,13.29,186.86,0.02,10.38,5,2,2,0,6,4,38.45,5,1,"false","kc1","total_Op",0.3
19,2,1,2,37,159.91,0.15,6.5,24.6,1039.42,0.05,57.75,17,0,0,0,10,10,27.06,13,3,"false","kc1","total_Op",0.3
19,2,1,2,41,177.2,0.14,7,25.31,1240.39,0.06,68.91,17,0,0,0,10,10,55.33,14,3,"false","kc1","total_Op",0.3
18,2,1,2,39,165.67,0.14,7.22,22.94,1196.5,0.06,66.47,16,0,0,0,10,9,22.37,13,3,"false","kc1","total_Op",0.3
39,4,3,4,101,509.48,0.07,14.74,34.57,7508.18,0.17,417.12,27,3,6,1,14,19,54.5,40,7,"false","kc1","total_Op",0.3
60,10,1,10,137,713.7,0.07,14,50.98,9991.73,0.24,555.1,54,1,3,0,14,23,75.97,46,19,"false","kc1","total_Op",0.3
17,3,3,3,29,116,0.13,7.5,15.47,870,0.04,48.33,12,0,2,0,10,6,52.76,9,5,"false","kc1","total_Op",0.3
13,2,1,2,26,98.99,0.12,8.1,12.22,801.83,0.03,44.55,10,0,1,0,9,5,36.13,9,3,"false","kc1","total_Op",0.3
13,2,1,2,26,98.99,0.12,8.1,12.22,801.83,0.03,44.55,10,0,1,0,9,5,24.32,9,3,"false","kc1","total_Op",0.3
23,6,4,5,53,243,0.06,15.83,15.35,3847.55,0.08,213.75,18,0,1,0,15,9,37.73,19,11,"false","kc1","total_Op",0.3
149,25,19,25,401,2432.5,0.03,30.36,80.13,73847.58,0.81,4102.64,114,9,16,8,21,46,273.29,133,49,"false","kc1","total_Op",0.3
25,1,1,1,71,325.53,0.1,9.64,33.76,3139.06,0.11,174.39,18,3,1,0,10,14,22.93,27,1,"false","kc1","total_Op",0.3
41,5,3,5,102,518.91,0.1,10.52,49.31,5461.03,0.17,303.39,36,1,2,0,13,21,56.84,34,8,"false","kc1","total_Op",0.3
5,1,1,1,4,8,1,1,8,8,0,0.44,2,0,0,0,2,2,20.8,2,1,"false","kc1","total_Op",0.3
3,1,1,1,4,8,1,1,8,8,0,0.44,2,0,0,0,2,2,1.48,2,1,"false","kc1","total_Op",0.3
12,1,1,1,10,31.7,0.42,2.4,13.21,76.08,0.01,4.23,7,0,0,0,4,5,1.27,6,1,"false","kc1","total_Op",0.3
2,1,1,1,3,4.75,1,1,4.75,4.75,0,0.26,0,0,0,0,2,1,-19.93,1,1,"false","kc1","total_Op",0.3
2,1,1,1,4,8,1,1,8,8,0,0.44,1,0,0,0,2,2,-8.53,2,1,"false","kc1","total_Op",0.3
37,5,3,5,93,469.13,0.09,11.42,41.08,5357.94,0.16,297.66,33,1,2,0,14,19,57.64,31,8,"false","kc1","total_Op",0.3
2,1,1,1,3,4.75,1,1,4.75,4.75,0,0.26,0,0,0,0,2,1,-13.94,1,1,"false","kc1","total_Op",0.3
2,1,1,1,3,4.75,1,1,4.75,4.75,0,0.26,0,0,0,0,2,1,26.52,1,1,"false","kc1","total_Op",0.3
8,1,1,1,11,36.54,0.4,2.5,14.62,91.35,0.01,5.08,4,0,0,1,5,5,-6.78,5,1,"false","kc1","total_Op",0.3
32,4,3,4,88,440,0.1,9.92,44.35,4365.26,0.15,242.51,28,1,2,0,13,19,70.88,29,7,"false","kc1","total_Op",0.3
2,1,1,1,4,8,1,1,8,8,0,0.44,1,0,0,0,2,2,-8.36,2,1,"false","kc1","total_Op",0.3
13,1,1,1,10,31.7,0.42,2.4,13.21,76.08,0.01,4.23,7,0,1,0,4,5,4.84,6,1,"false","kc1","total_Op",0.3
37,5,3,5,91,455,0.09,10.61,42.9,4825.39,0.15,268.08,33,1,2,0,13,19,89.2,31,8,"false","kc1","total_Op",0.3
2,1,1,1,4,8,1,1,8,8,0,0.44,1,0,0,0,2,2,-15.36,2,1,"false","kc1","total_Op",0.3
11,1,1,1,9,27,0.4,2.5,10.8,67.5,0.01,3.75,6,0,1,0,4,4,7.1,5,1,"false","kc1","total_Op",0.3
2,1,1,1,4,8,1,1,8,8,0,0.44,1,0,0,0,2,2,3.67,2,1,"false","kc1","total_Op",0.3
33,4,3,4,88,440,0.1,9.92,44.35,4365.26,0.15,242.51,27,1,3,0,13,19,78.43,29,7,"false","kc1","total_Op",0.3
13,1,1,1,10,31.7,0.42,2.4,13.21,76.08,0.01,4.23,7,0,1,0,4,5,-6.02,6,1,"false","kc1","total_Op",0.3
16,3,1,3,32,125.02,0.1,9.75,12.82,1218.95,0.04,67.72,14,0,0,0,9,6,32.42,13,5,"false","kc1","total_Op",0.3
2,1,1,1,3,4.75,1,1,4.75,4.75,0,0.26,0,0,0,0,2,1,-2.66,1,1,"false","kc1","total_Op",0.3
4,1,1,1,3,4.75,1,1,4.75,4.75,0,0.26,1,0,0,0,2,1,-9.81,1,1,"false","kc1","total_Op",0.3
30,1,1,1,94,474.17,0.18,5.6,84.67,2655.37,0.16,147.52,23,1,2,1,8,25,60.11,35,1,"false","kc1","total_Op",0.3
4,1,1,1,3,4.75,1,1,4.75,4.75,0,0.26,0,0,0,0,2,1,12.06,1,1,"false","kc1","total_Op",0.3
6,1,1,1,10,31.7,0.4,2.5,12.68,79.25,0.01,4.4,1,0,0,0,5,4,21.95,4,1,"false","kc1","total_Op",0.3
6,1,1,1,10,31.7,0.4,2.5,12.68,79.25,0.01,4.4,1,0,0,0,5,4,-16.92,4,1,"false","kc1","total_Op",0.3
62,11,11,11,176,936.66,0.05,21.8,42.96,20423.25,0.31,1134.62,53,1,6,0,17,23,146.32,59,21,"false","kc1","total_Op",0.3
2,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,6.91,1,1,"false","kc1","total_Op",0.3
2,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,10.57,1,1,"false","kc1","total_Op",0.3
2,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,-9.43,1,1,"false","kc1","total_Op",0.3
2,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,2.53,1,1,"false","kc1","total_Op",0.3
1,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,-0.38,1,1,"false","kc1","total_Op",0.3
1,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,-20.55,1,1,"false","kc1","total_Op",0.3
1,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,3.3,1,1,"false","kc1","total_Op",0.3
1,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,4.21,1,1,"false","kc1","total_Op",0.3
1,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,-3,1,1,"false","kc1","total_Op",0.3
1,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,-17.72,1,1,"false","kc1","total_Op",0.3
1,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,26.1,1,1,"false","kc1","total_Op",0.3
1,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,4.43,1,1,"false","kc1","total_Op",0.3
1,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,-3.83,1,1,"false","kc1","total_Op",0.3
25,3,1,3,57,250.36,0.1,9.55,26.23,2389.82,0.08,132.77,20,0,1,0,10,11,40.2,21,5,"false","kc1","total_Op",0.3
25,3,1,3,57,250.36,0.1,9.55,26.23,2389.82,0.08,132.77,20,0,1,0,10,11,17.15,21,5,"false","kc1","total_Op",0.3
25,3,1,3,57,250.36,0.1,9.55,26.23,2389.82,0.08,132.77,20,0,1,0,10,11,58.85,21,5,"false","kc1","total_Op",0.3
25,3,1,3,57,250.36,0.1,9.55,26.23,2389.82,0.08,132.77,20,0,1,0,10,11,27.77,21,5,"false","kc1","total_Op",0.3
25,3,1,3,57,250.36,0.1,9.55,26.23,2389.82,0.08,132.77,20,0,1,0,10,11,54.59,21,5,"false","kc1","total_Op",0.3
1,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,-4.9,1,1,"false","kc1","total_Op",0.3
1,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,12.22,1,1,"false","kc1","total_Op",0.3
1,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,11.54,1,1,"false","kc1","total_Op",0.3
1,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,17.51,1,1,"false","kc1","total_Op",0.3
1,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,-6.04,1,1,"false","kc1","total_Op",0.3
1,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,-24.86,1,1,"false","kc1","total_Op",0.3
42,5,3,4,87,438.86,0.07,14.58,30.09,6400.08,0.15,355.56,26,0,7,0,15,18,67.92,35,9,"false","kc1","total_Op",0.3
49,5,3,4,100,516.99,0.07,14.64,35.31,7570.25,0.17,420.57,32,1,7,0,15,21,61.58,41,9,"false","kc1","total_Op",0.3
