"GLCM_Pan","Mean_G","Mean_R","Mean_NIR","SD_Plan","class","dataset_name","altered_attribute","noise_level"
131.502155,242.39,113.965517,599.310345,27.374359,"1","wilt","Mean_G",0.5
124.78508,198.51,91.253521,523.929578,35.925146,"1","wilt","Mean_G",0.5
119.896163,208.37,87.678571,332.214286,11.613899,"1","wilt","Mean_G",0.5
122.125,231.62,91.056604,399.245283,17.433962,"1","wilt","Mean_G",0.5
131.130666,279.61,121.601124,716.61236,24.63315,"1","wilt","Mean_G",0.5
117.570048,234.63,124.961539,650.634615,20.055056,"1","wilt","Mean_G",0.5
128.384863,213.82,88.871795,502.179487,18.730449,"1","wilt","Mean_G",0.5
117.559048,223.64,95.166667,607.515152,22.231486,"1","wilt","Mean_G",0.5
124.879581,204.66,67.516667,232.316667,12.91829,"1","wilt","Mean_G",0.5
129.4375,226.18,100,438.882353,45.135091,"1","wilt","Mean_G",0.5
117.914024,164.5,91.320388,433.76699,28.014798,"1","wilt","Mean_G",0.5
128.7745,144.2,77.325758,311.734849,26.182882,"1","wilt","Mean_G",0.5
127.303183,267.95,118.152318,653.675497,18.25217,"1","wilt","Mean_G",0.5
128.614712,230.29,123.011494,601.022989,11.630355,"1","wilt","Mean_G",0.5
146.446429,153.22,97.214286,653.071429,29.040436,"1","wilt","Mean_G",0.5
125.404196,263.9,112.366667,865.3,21.014366,"1","wilt","Mean_G",0.5
110.514706,232.34,100.588235,692.470588,27.381579,"1","wilt","Mean_G",0.5
126.603593,264,118.226415,808.226415,20.945232,"1","wilt","Mean_G",0.5
126.195247,289.92,125.938776,744.326531,13.662835,"1","wilt","Mean_G",0.5
143.086957,186.73,89.846154,424.5,22.361639,"1","wilt","Mean_G",0.5
138.90625,211.39,98,668,52,"1","wilt","Mean_G",0.5
125.857143,223.12,120.095238,500.190476,17.632427,"1","wilt","Mean_G",0.5
116.354442,247.93,113.432836,879.014925,20.56685,"1","wilt","Mean_G",0.5
118.807763,292.42,133.441177,718.529412,17.098534,"1","wilt","Mean_G",0.5
131.310777,299.83,110.72,522.64,41.062762,"1","wilt","Mean_G",0.5
128.258333,172.37,92.6,395.333333,34.009803,"1","wilt","Mean_G",0.5
113.868056,189.92,92.444444,623.777778,53.861963,"1","wilt","Mean_G",0.5
134.78733,170.62,78.285714,373.142857,14.440059,"1","wilt","Mean_G",0.5
136.057617,167,84.476923,249.630769,8.595361,"1","wilt","Mean_G",0.5
135.986945,199.82,82.25,423.333333,22.826299,"1","wilt","Mean_G",0.5
135.377301,178.21,77.731707,428.414634,26.736069,"1","wilt","Mean_G",0.5
129.363141,285.5,119.715736,731.827411,15.229783,"1","wilt","Mean_G",0.5
128.123943,171.55,74.34981,270.243346,15.54336,"1","wilt","Mean_G",0.5
136.447934,216.54,90.013158,497.75,25.854948,"1","wilt","Mean_G",0.5
106.462963,191.54,74.882353,271.705882,13.070212,"1","wilt","Mean_G",0.5
118.548354,292.58,134.163934,765.770492,25.523953,"1","wilt","Mean_G",0.5
116.963816,207.78,78.842105,366.578947,22.953886,"1","wilt","Mean_G",0.5
119.017964,147.69,82.47619,354.666667,21.717836,"1","wilt","Mean_G",0.5
123.736292,269.25,132.772021,826.093264,19.902625,"1","wilt","Mean_G",0.5
131.342649,225.02,88.288462,362.942308,20.980646,"1","wilt","Mean_G",0.5
127.84489,244.57,78.18323,198.60559,10.579647,"1","wilt","Mean_G",0.5
136.142424,197.43,74.809524,329.190476,10.371993,"1","wilt","Mean_G",0.5
132.720879,181.01,80.116279,358.151163,26.477194,"1","wilt","Mean_G",0.5
119.060998,252.61,140.147059,872.941177,16.504692,"1","wilt","Mean_G",0.5
128.85814,209.26,82.197531,444.592593,30.966541,"1","wilt","Mean_G",0.5
126.075145,191.5,79.363636,309.181818,7.439008,"1","wilt","Mean_G",0.5
132.524768,121.56,79.829268,397.439024,24.766993,"1","wilt","Mean_G",0.5
134.535127,263.74,89.702381,505.428571,33.93171,"1","wilt","Mean_G",0.5
123.595685,296.9,92.208955,601.970149,33.240579,"1","wilt","Mean_G",0.5
119.780564,160.83,89.55,389.35,35.337515,"1","wilt","Mean_G",0.5
121.657391,207.47,90.694444,558.027778,30.37172,"1","wilt","Mean_G",0.5
116.347146,268.01,91.191176,540.867647,38.586204,"1","wilt","Mean_G",0.5
124.819334,202.74,113.1,753.25,14.948579,"1","wilt","Mean_G",0.5
128.52518,193.19,87.928962,487.333333,31.099763,"1","wilt","Mean_G",0.5
123.166667,246.12,116.5,930.5,17.787909,"1","wilt","Mean_G",0.5
131.339457,261.05,127.873418,791.708861,20.765945,"1","wilt","Mean_G",0.5
112.779167,184.05,90.366667,560.066667,34.249428,"1","wilt","Mean_G",0.5
118.833333,312.28,111.52381,594.952381,26.810327,"1","wilt","Mean_G",0.5
145.112613,126.54,85.714286,495.071429,22.285829,"1","wilt","Mean_G",0.5
133.509615,170.86,77.5,354.217391,17.524665,"1","wilt","Mean_G",0.5
83.578125,221.07,85.5,421.5,4.145781,"1","wilt","Mean_G",0.5
111.5625,244.44,89.210526,542.368421,44.062849,"1","wilt","Mean_G",0.5
138.203125,211.3,109,557.75,42.290661,"1","wilt","Mean_G",0.5
124.860892,266.97,124.25,595.166667,26.561217,"1","wilt","Mean_G",0.5
125.828125,241.41,102,388.5,28.796701,"1","wilt","Mean_G",0.5
132.913313,176.39,98.073171,330.926829,12.632687,"1","wilt","Mean_G",0.5
134.516216,188.02,80.971429,387.6,24.119685,"1","wilt","Mean_G",0.5
112.597368,205.21,92.083333,526.833333,25.905243,"1","wilt","Mean_G",0.5
126.102143,327.83,130.829546,679.875,26.450054,"1","wilt","Mean_G",0.5
113.595611,316.39,132.4,694.65,21.499477,"1","wilt","Mean_G",0.5
108.269531,326.71,130.5,809.75,12.631805,"1","wilt","Mean_G",0.5
132.378947,191.65,117.583333,475.083333,38.96651,"1","wilt","Mean_G",0.5
131.154286,204.79,76.80303,323.515152,18.762666,"1","wilt","Mean_G",0.5
119.99172,198.74,84.89899,391.111111,25.022047,"1","wilt","Mean_G",0.5
114.34375,272.41,164.166667,640.833333,53.04944,"1","wilt","Mean_G",0.5
104.594595,168.65,83.071429,385,25.26674,"1","wilt","Mean_G",0.5
123.91897,255.11,84.09,365.3,25.919367,"1","wilt","Mean_G",0.5
149.041667,276.87,142.333333,672,46.709801,"1","wilt","Mean_G",0.5
135.841214,151.34,86.516854,474.741573,25.869908,"1","wilt","Mean_G",0.5
148.160156,189.64,83,376.5,20.481699,"1","wilt","Mean_G",0.5
112.173913,173.52,89.347826,512.304348,38.289762,"1","wilt","Mean_G",0.5
135.106393,244.37,114.905303,634.700758,23.539084,"1","wilt","Mean_G",0.5
123.902655,194.83,130.8125,644,20.35841,"1","wilt","Mean_G",0.5
127.492091,204.23,72.675676,215.364865,11.207282,"1","wilt","Mean_G",0.5
128.584171,241.64,96.72,535.44,35.653897,"1","wilt","Mean_G",0.5
109.125,331.93,190,579,87.35479,"1","wilt","Mean_G",0.5
140.756863,232.49,80.25,343.625,17.99034,"1","wilt","Mean_G",0.5
0,365.31,190,579,0,"1","wilt","Mean_G",0.5
118.91685,228.57,89.201754,509.008772,25.23995,"1","wilt","Mean_G",0.5
116.23125,155.5,75.2,242.5,40.803064,"1","wilt","Mean_G",0.5
133.212865,172.43,71.407407,237.666667,10.489266,"1","wilt","Mean_G",0.5
147.802632,279.8,116.947368,687.631579,11.610245,"1","wilt","Mean_G",0.5
122.566861,224.51,89.860465,494.976744,26.238639,"1","wilt","Mean_G",0.5
138.69863,196.98,87.478261,458.913044,8.872549,"1","wilt","Mean_G",0.5
139.172956,224.81,80.4,388.9,22.908514,"1","wilt","Mean_G",0.5
95.705357,204.16,94.571429,578.857143,14.701104,"1","wilt","Mean_G",0.5
102.916667,232.4,89.666667,501.333333,26.297444,"1","wilt","Mean_G",0.5
132.555471,205.42,85.634146,442.695122,35.475107,"1","wilt","Mean_G",0.5
131.570149,228.82,89.47619,453.095238,20.868338,"1","wilt","Mean_G",0.5
127.18002,200.32,99.28866,675.886598,8.520006,"1","wilt","Mean_G",0.5
130.403811,185.77,77.046512,270.465116,11.857448,"1","wilt","Mean_G",0.5
132,228.49,78.647059,334.372549,20.418422,"1","wilt","Mean_G",0.5
119.811752,214.28,92.66087,526.93913,35.355239,"1","wilt","Mean_G",0.5
131.364593,198.41,73.890208,229.005935,14.604308,"1","wilt","Mean_G",0.5
133.52356,226.78,90,464.194444,42.049455,"1","wilt","Mean_G",0.5
116.696462,260.37,95.382353,592.117647,32.638367,"1","wilt","Mean_G",0.5
113.577024,219.74,84.854167,490.125,28.711901,"1","wilt","Mean_G",0.5
129.953074,237.29,82.012821,313.589744,17.505634,"1","wilt","Mean_G",0.5
110.602273,217.33,80.272727,361.272727,49.787648,"1","wilt","Mean_G",0.5
117.16036,208.79,96.842857,404.628571,17.281115,"1","wilt","Mean_G",0.5
129.535009,205.11,82.485714,214.285714,12.005857,"1","wilt","Mean_G",0.5
142.272727,245.76,91.727273,457.181818,15.648515,"1","wilt","Mean_G",0.5
136.698795,190.23,85.192308,310.115385,9.723165,"1","wilt","Mean_G",0.5
127.872211,208.11,95.967742,377.774194,28.864389,"1","wilt","Mean_G",0.5
126.895202,145.59,81.24,269.2,24.290121,"1","wilt","Mean_G",0.5
128.788889,159.74,89.558824,350.411765,18.326905,"1","wilt","Mean_G",0.5
145.93125,210.22,89.9,476.1,10.309704,"1","wilt","Mean_G",0.5
129.94221,155.87,74.1875,210.455357,9.849793,"1","wilt","Mean_G",0.5
110.4375,220.98,87.590909,509.636364,28.009591,"1","wilt","Mean_G",0.5
120.630435,192.43,99.172414,529.62069,21.671364,"1","wilt","Mean_G",0.5
130.622651,173.75,76.137405,262.580153,16.406692,"1","wilt","Mean_G",0.5
139.266802,196.4,93.677419,548.580645,33.914964,"1","wilt","Mean_G",0.5
106.407407,181.43,91.411765,571.882353,24.026658,"1","wilt","Mean_G",0.5
132.317021,225.93,80.559322,338.474576,24.591801,"1","wilt","Mean_G",0.5
120.099138,225.98,91.827586,557.965517,21.478247,"1","wilt","Mean_G",0.5
86.617021,188.28,78.333333,324,9.533566,"1","wilt","Mean_G",0.5
107.581818,183.73,97.285714,565.714286,23.58452,"1","wilt","Mean_G",0.5
107.954546,215.1,79.454545,318.363636,26.998623,"1","wilt","Mean_G",0.5
119.435185,254.68,97.925926,433.777778,23.003906,"1","wilt","Mean_G",0.5
107.566667,163.73,86.117647,441.705882,31.654165,"1","wilt","Mean_G",0.5
132.91764,189.45,80.864078,231.252427,17.218013,"1","wilt","Mean_G",0.5
123.963816,229.77,88.894737,416.368421,35.839207,"1","wilt","Mean_G",0.5
144.523499,163.14,82.645833,327.666667,13.929822,"1","wilt","Mean_G",0.5
125.243056,177.39,91.666667,338.333333,21.736355,"1","wilt","Mean_G",0.5
115.266667,178.34,76.588235,293.411765,18.654573,"1","wilt","Mean_G",0.5
109.369347,224.07,95.96,637.28,33.618661,"1","wilt","Mean_G",0.5
127.136036,170.77,75.8,239.742857,22.060904,"1","wilt","Mean_G",0.5
143.313817,225.82,92.481481,532.185185,23.84518,"1","wilt","Mean_G",0.5
120.950906,172.68,83.168675,419.903615,42.244304,"1","wilt","Mean_G",0.5
134.062008,238.52,80,323.828125,18.152027,"1","wilt","Mean_G",0.5
138.808338,134.04,81.767241,345.689655,22.146045,"1","wilt","Mean_G",0.5
125.62653,200.59,117.085271,511.007752,19.847638,"1","wilt","Mean_G",0.5
113.707865,241.15,92.155556,398.444444,17.694444,"1","wilt","Mean_G",0.5
123.559573,218.82,99.090909,578.714286,28.003993,"1","wilt","Mean_G",0.5
117.782675,242.81,113.650602,522.445783,21.379517,"1","wilt","Mean_G",0.5
134.678096,132.49,83.642276,341.780488,22.788477,"1","wilt","Mean_G",0.5
128.959807,210.45,86.179487,369.461539,23.227288,"1","wilt","Mean_G",0.5
121.64042,138.87,93.166667,415.666667,24.525355,"1","wilt","Mean_G",0.5
150.671875,313.92,122.25,519.25,20.012106,"1","wilt","Mean_G",0.5
140.583333,242.26,96,475.333333,32.874762,"1","wilt","Mean_G",0.5
118.601399,215.61,115.833333,675.5,34.055,"1","wilt","Mean_G",0.5
122.592957,173.03,89.142857,392.337662,24.163202,"1","wilt","Mean_G",0.5
127.291553,238.07,96.978261,473.282609,30.106121,"1","wilt","Mean_G",0.5
119.323333,176.33,109.698225,542.088757,22.350357,"1","wilt","Mean_G",0.5
126.976879,237.96,113.473684,602.157895,21.813123,"1","wilt","Mean_G",0.5
122.021259,195,89.766234,427.363636,20.578585,"1","wilt","Mean_G",0.5
106.428571,256.68,123.857143,610.857143,28.308072,"1","wilt","Mean_G",0.5
152.284722,225.9,111.222222,554,21.919043,"1","wilt","Mean_G",0.5
138.262564,201.25,93.783784,403.666667,21.4428,"1","wilt","Mean_G",0.5
120.245509,189.9,112.142857,475.904762,17.404827,"1","wilt","Mean_G",0.5
139.392578,233.5,96,423.46875,22.116678,"1","wilt","Mean_G",0.5
118.124194,172.29,101.923077,654,23.50492,"1","wilt","Mean_G",0.5
159.320313,264.67,113.5,522.5,11.736029,"1","wilt","Mean_G",0.5
109.538922,328.97,114.333333,632.380952,19.347168,"1","wilt","Mean_G",0.5
136.304348,200.1,110.347826,605.826087,36.13721,"1","wilt","Mean_G",0.5
125.588378,224.44,100.615385,471.538462,27.395012,"1","wilt","Mean_G",0.5
129.872072,260.6,96.742857,425.885714,27.757702,"1","wilt","Mean_G",0.5
128.255491,179.78,91.406977,541.430233,18.07634,"1","wilt","Mean_G",0.5
121.08845,184.95,98.540984,468.622951,13.697739,"1","wilt","Mean_G",0.5
137.165049,173.9,91.961538,375.038462,25.824081,"1","wilt","Mean_G",0.5
103.038251,250.19,115.913044,579.304348,19.459813,"1","wilt","Mean_G",0.5
112.804688,244.42,93.75,350.75,49.348094,"1","wilt","Mean_G",0.5
101.291667,216.11,82.111111,384.111111,8.178563,"1","wilt","Mean_G",0.5
130.26087,235.29,116.956522,531.695652,19.747173,"1","wilt","Mean_G",0.5
126.11579,157.34,108.75,452.055556,19.236086,"1","wilt","Mean_G",0.5
132.132193,176.84,82.195122,274.617886,13.882975,"1","wilt","Mean_G",0.5
127.403802,191.96,85.048193,348.686747,17.530588,"1","wilt","Mean_G",0.5
136.720339,170.52,89.134615,416.019231,19.973651,"1","wilt","Mean_G",0.5
114.535714,227.34,97.619048,563.761905,15.45383,"1","wilt","Mean_G",0.5
128.605865,203.4,99.28972,597.579439,41.044314,"1","wilt","Mean_G",0.5
119.084518,229.74,94.175,424.975,24.969453,"1","wilt","Mean_G",0.5
138.761468,235.65,94.04878,482.341463,29.171466,"1","wilt","Mean_G",0.5
115.288328,212.01,95.638889,620.833333,21.98014,"1","wilt","Mean_G",0.5
121.829146,209.87,92.68,516.56,32.015396,"1","wilt","Mean_G",0.5
134.36855,270.62,102.421569,516.931372,33.690898,"1","wilt","Mean_G",0.5
107.803571,170.55,89.5,578.5,12.715088,"1","wilt","Mean_G",0.5
125.334419,178.76,88.965517,405.293103,23.104741,"1","wilt","Mean_G",0.5
115.837819,221.72,92.912088,460.32967,23.803461,"1","wilt","Mean_G",0.5
127.197917,252.12,101,517,19.903626,"1","wilt","Mean_G",0.5
136.266605,194.12,88.75,579.897059,23.008061,"1","wilt","Mean_G",0.5
137.127273,183.94,92.903846,476.519231,21.435537,"1","wilt","Mean_G",0.5
135.218659,126.18,84.372093,393.593023,22.919348,"1","wilt","Mean_G",0.5
134.614458,218.88,92.791667,448.6,29.4484,"1","wilt","Mean_G",0.5
100.5,232.64,88.272727,546.636364,13.227195,"1","wilt","Mean_G",0.5
126.611111,263.41,98.888889,503.592593,17.945811,"1","wilt","Mean_G",0.5
122.093114,213.92,109.984615,557.030769,20.231806,"1","wilt","Mean_G",0.5
132.87621,191.72,88.824176,476.032967,28.953102,"1","wilt","Mean_G",0.5
125.924226,223.33,106.457627,599.457627,27.690071,"1","wilt","Mean_G",0.5
134.155235,189.99,85.342857,449.371429,24.490898,"1","wilt","Mean_G",0.5
133.651206,240.6,85.897059,327.117647,19.479161,"1","wilt","Mean_G",0.5
121.389231,196.77,91.739837,416.756098,16.532056,"1","wilt","Mean_G",0.5
116.919608,206.08,85.1875,415.84375,31.518208,"1","wilt","Mean_G",0.5
107.277193,256.58,114.388889,673.111111,15.114889,"1","wilt","Mean_G",0.5
97.981818,179.03,85.142857,364.285714,21.405702,"1","wilt","Mean_G",0.5
129.268775,255.17,160.416667,378.5,16.329719,"1","wilt","Mean_G",0.5
121.614925,204.97,116.047059,562.435294,22.973341,"1","wilt","Mean_G",0.5
138.205314,286.71,112.538462,559.230769,14.726149,"1","wilt","Mean_G",0.5
122.97792,167.76,90.625,509.397727,33.339468,"1","wilt","Mean_G",0.5
108.570707,233.23,112.2,590.36,20.751867,"1","wilt","Mean_G",0.5
134.90635,208.39,87.979592,401.214286,21.702064,"1","wilt","Mean_G",0.5
121.140481,181.11,93.014706,535.867647,18.015156,"1","wilt","Mean_G",0.5
143.708609,210.12,100.684211,560.631579,20.76781,"1","wilt","Mean_G",0.5
134.348446,249.61,101.824742,473.206186,20.151536,"1","wilt","Mean_G",0.5
124.726288,212.26,99.503448,507.862069,26.124702,"1","wilt","Mean_G",0.5
125.4125,201.87,132.95,506.2,22.036561,"1","wilt","Mean_G",0.5
109.643902,211.68,112.807692,635.115385,15.476887,"1","wilt","Mean_G",0.5
118.676761,206.74,99.343137,620.5,18.568102,"1","wilt","Mean_G",0.5
135.284833,242.24,93.169014,446.267606,29.275657,"1","wilt","Mean_G",0.5
102.7,217.64,100.6,492,18.165168,"1","wilt","Mean_G",0.5
131.930649,286.2,138.035714,424.857143,15.474592,"1","wilt","Mean_G",0.5
125.664258,409.28,198.603053,265.603053,16.137098,"1","wilt","Mean_G",0.5
144.595808,192.47,100.809524,497.952381,12.143324,"1","wilt","Mean_G",0.5
157.072368,207.03,87.263158,578.736842,10.439112,"1","wilt","Mean_G",0.5
125.772161,220.8,116.360465,534.081395,26.939238,"1","wilt","Mean_G",0.5
125.1625,265.55,92.6,592.4,20.365657,"1","wilt","Mean_G",0.5
110.95749,244.17,93.612903,475.903226,28.233897,"1","wilt","Mean_G",0.5
127.656064,172.77,91.571429,568.984127,31.433581,"1","wilt","Mean_G",0.5
133.664198,222.67,95.039216,600,24.143076,"1","wilt","Mean_G",0.5
138.475477,129.29,93.369565,403.673913,13.371333,"1","wilt","Mean_G",0.5
111.44697,256.18,103.909091,579.878788,25.219951,"1","wilt","Mean_G",0.5
138.968379,280.91,130.25,476,14.100089,"1","wilt","Mean_G",0.5
137.915584,166.72,102.641026,595.871795,27.694254,"1","wilt","Mean_G",0.5
120.433074,214.4,100.855172,577.827586,26.096091,"1","wilt","Mean_G",0.5
120.790179,193.37,94.071429,402.142857,17.66641,"1","wilt","Mean_G",0.5
111.172872,241.81,99.458333,710,15.784134,"1","wilt","Mean_G",0.5
110.281457,212.01,95.263158,591.789474,30.481001,"1","wilt","Mean_G",0.5
136.542553,211.62,96,515.75,35.27383,"1","wilt","Mean_G",0.5
117.555235,217.04,93.390805,623.367816,20.164392,"1","wilt","Mean_G",0.5
134.157795,320.8,98.454545,714.636364,21.503966,"1","wilt","Mean_G",0.5
136,244.77,91.659091,476.863636,28.072543,"1","wilt","Mean_G",0.5
120.13442,218.97,98.129032,503.193548,21.831829,"1","wilt","Mean_G",0.5
127.129518,300.51,188.515873,315.214286,19.579074,"1","wilt","Mean_G",0.5
130.585202,192.84,87.142857,336.714286,18.582792,"1","wilt","Mean_G",0.5
128.620027,212.43,87.568421,511.978947,22.314315,"1","wilt","Mean_G",0.5
110.790441,296.96,102.470588,636.941177,20.242475,"1","wilt","Mean_G",0.5
105.185431,176.1,98.684211,693.421053,24.130072,"1","wilt","Mean_G",0.5
135.660969,187.5,91,572.454546,40.39311,"1","wilt","Mean_G",0.5
127.627367,201.42,96.293233,477.932331,21.446733,"1","wilt","Mean_G",0.5
137.1693,197.9,85.285714,354.607143,23.882472,"1","wilt","Mean_G",0.5
116.921288,215.45,97.285714,532.228571,30.074655,"1","wilt","Mean_G",0.5
117.159521,210.56,115.222222,620.349206,26.636273,"1","wilt","Mean_G",0.5
122.638514,206.67,91.946237,576.516129,26.831342,"1","wilt","Mean_G",0.5
116.245283,233.44,87.1,407.275,17.42491,"1","wilt","Mean_G",0.5
129.843198,200.99,102.606557,647.344262,23.787219,"1","wilt","Mean_G",0.5
133.444,243.88,169.5,392,8.634958,"1","wilt","Mean_G",0.5
138.432692,252.42,98.115385,556.961539,27.884828,"1","wilt","Mean_G",0.5
137.458042,274.81,132.111111,575.611111,16.524299,"1","wilt","Mean_G",0.5
112.903846,203.52,94.194444,670.138889,22.353829,"1","wilt","Mean_G",0.5
105.40625,344.4,228.277778,253.611111,11.504696,"1","wilt","Mean_G",0.5
124.767651,243.49,91.204082,650.612245,18.75589,"1","wilt","Mean_G",0.5
138.743456,266.28,84.041667,470.625,27.889494,"1","wilt","Mean_G",0.5
125.735558,182.41,90.142857,605.714286,24.337263,"1","wilt","Mean_G",0.5
135.303371,188.34,87.142857,402.142857,24.640994,"1","wilt","Mean_G",0.5
138.692308,122.46,89.407407,509.740741,17.185824,"1","wilt","Mean_G",0.5
132.696225,306.62,202.655172,271.634483,9.695065,"1","wilt","Mean_G",0.5
132.025234,190.22,89.574627,577.671642,35.221456,"1","wilt","Mean_G",0.5
123.268696,317.14,174.447917,332.15625,18.32625,"1","wilt","Mean_G",0.5
111.809211,206.75,89.842105,564.947368,23.339361,"1","wilt","Mean_G",0.5
121.503704,219.69,85.882353,509.588235,17.797982,"1","wilt","Mean_G",0.5
128.004286,225.27,132.622222,397.444444,17.996296,"1","wilt","Mean_G",0.5
109.895105,176.35,96.944444,486.166667,14.477846,"1","wilt","Mean_G",0.5
140.616554,196.95,96.243243,448.27027,20.856636,"1","wilt","Mean_G",0.5
132.276405,215.94,95.080357,620.857143,30.852171,"1","wilt","Mean_G",0.5
125.845912,158.72,98.525,661.65,33.691208,"1","wilt","Mean_G",0.5
134.9087,208.72,95.897436,450.760684,25.456851,"1","wilt","Mean_G",0.5
118.865546,191.32,103.933333,518.066667,31.432043,"1","wilt","Mean_G",0.5
141.784173,204.22,88.828571,606.4,31.131505,"1","wilt","Mean_G",0.5
131.699198,173.59,96.021277,512.531915,31.431387,"1","wilt","Mean_G",0.5
107.394619,213.72,92.571429,616.75,30.46527,"1","wilt","Mean_G",0.5
135.584203,228.79,92.619048,640.619048,31.726015,"1","wilt","Mean_G",0.5
104.308036,222.65,81,533,16.378339,"1","wilt","Mean_G",0.5
128.510929,197.62,95.608696,776.543478,33.222605,"1","wilt","Mean_G",0.5
112.703125,274.25,204.666667,265.666667,10.22626,"1","wilt","Mean_G",0.5
111.368421,267.16,93.258065,726.387097,38.425435,"1","wilt","Mean_G",0.5
118.646622,272.55,97.688172,682.494624,28.271735,"1","wilt","Mean_G",0.5
106.603774,241.62,120.4,436.6,22.348378,"1","wilt","Mean_G",0.5
115.876126,229.77,105.535714,862.285714,26.587433,"1","wilt","Mean_G",0.5
119.155475,238.98,118.988372,914.441861,29.903233,"1","wilt","Mean_G",0.5
134.280091,277.11,109.843374,559.614458,30.210881,"1","wilt","Mean_G",0.5
123.200112,211.15,130.595556,847.728889,27.900053,"1","wilt","Mean_G",0.5
118.15032,275.03,118.881356,728.237288,36.677253,"1","wilt","Mean_G",0.5
128.484544,257.73,120.555556,867.592593,29.79605,"1","wilt","Mean_G",0.5
123.519425,329.5,190.295455,206.681818,17.097844,"1","wilt","Mean_G",0.5
125.580692,266.87,173.556391,281.481203,19.025754,"1","wilt","Mean_G",0.5
129.940972,222.12,121.888889,561.388889,20.907571,"1","wilt","Mean_G",0.5
125.063601,197.26,113.40625,451.5625,25.150096,"1","wilt","Mean_G",0.5
106.84375,254.24,128.0625,837.25,23.923625,"1","wilt","Mean_G",0.5
135.796961,247.35,110.434783,788.413044,21.038458,"1","wilt","Mean_G",0.5
113.503916,229.18,111.416667,636.166667,25.214281,"1","wilt","Mean_G",0.5
122.132716,282.85,142.508197,585.786885,26.537394,"1","wilt","Mean_G",0.5
125.780435,230.71,115.206897,451.103448,27.72491,"1","wilt","Mean_G",0.5
128.798479,266.87,116,403.606061,26.578677,"1","wilt","Mean_G",0.5
135.085761,226.92,114.564103,363.717949,20.56212,"1","wilt","Mean_G",0.5
107.818182,229.3,123,923,20.652977,"1","wilt","Mean_G",0.5
116.849662,256.97,116.135135,776.432432,30.54683,"1","wilt","Mean_G",0.5
112.011905,301.11,120.830189,871.377359,28.039234,"1","wilt","Mean_G",0.5
112.736559,230.03,126.542857,803.914286,21.748394,"1","wilt","Mean_G",0.5
124.869004,258.87,122.852941,499.029412,23.644077,"1","wilt","Mean_G",0.5
139.759203,287.6,121.756098,819.121951,33.45545,"1","wilt","Mean_G",0.5
133.959497,236.6,125.066667,758.222222,34.414137,"1","wilt","Mean_G",0.5
129.175299,180.55,98.75,166.5,7.688262,"1","wilt","Mean_G",0.5
131.335537,199.8,97.105263,264.105263,21.211571,"1","wilt","Mean_G",0.5
110.329546,253.5,108.772727,564.863636,15.593294,"1","wilt","Mean_G",0.5
101.275,281.7,124,924.2,22.675096,"1","wilt","Mean_G",0.5
121.01354,223.22,115.230769,708.969231,22.785981,"1","wilt","Mean_G",0.5
129.401323,233.6,116.157895,761.877193,34.949332,"1","wilt","Mean_G",0.5
139.160714,304.33,107.5,510.071429,20.428197,"1","wilt","Mean_G",0.5
119.472844,225.51,140.084746,463.220339,15.711599,"1","wilt","Mean_G",0.5
131.095833,319.59,127.2,844.966667,19.01403,"1","wilt","Mean_G",0.5
135.070878,285.87,133.707317,208.780488,19.889971,"1","wilt","Mean_G",0.5
134.003937,211.78,99.21875,427.4375,26.20694,"1","wilt","Mean_G",0.5
135.5,149.41,106.253521,551.507042,33.199522,"1","wilt","Mean_G",0.5
132.108696,225.88,97,399,0.471405,"1","wilt","Mean_G",0.5
129.436567,263.72,109.235294,467.470588,29.285494,"1","wilt","Mean_G",0.5
130.653986,210.11,88.782051,234.217949,16.377846,"1","wilt","Mean_G",0.5
127.897246,265.87,102.316667,360.616667,28.184511,"1","wilt","Mean_G",0.5
120.309091,227.86,121.677419,692.064516,34.115431,"1","wilt","Mean_G",0.5
135.536585,243.67,131.386364,649.159091,16.327359,"1","wilt","Mean_G",0.5
124.275,314.31,130.8,773.8,11.876026,"1","wilt","Mean_G",0.5
137.598558,220.91,111.692308,586.730769,37.200103,"1","wilt","Mean_G",0.5
136.332168,294.29,119.166667,515.333333,37.775368,"1","wilt","Mean_G",0.5
122.848214,190.1,122.5,539.142857,28.808747,"1","wilt","Mean_G",0.5
141.304598,162.6,104.727273,341.363636,13.561004,"1","wilt","Mean_G",0.5
118.429565,244.22,114.138889,483.916667,26.233446,"1","wilt","Mean_G",0.5
120.229365,270.18,111.372093,625.488372,30.130795,"1","wilt","Mean_G",0.5
115.455189,187.55,106.296296,527.222222,13.666315,"1","wilt","Mean_G",0.5
133.118943,258,127.674419,557.581395,16.903026,"1","wilt","Mean_G",0.5
125.392136,271.96,114.288136,651.389831,39.007472,"1","wilt","Mean_G",0.5
116.680653,275.87,113.203704,705.777778,28.128648,"1","wilt","Mean_G",0.5
139.592771,263.59,122.423077,757.346154,28.350407,"1","wilt","Mean_G",0.5
130.062368,160.24,87.2,252.066667,15.668652,"1","wilt","Mean_G",0.5
134.521739,269.24,119.576923,595.038462,40.146791,"1","wilt","Mean_G",0.5
139.727012,287.81,111.545455,866.363636,32.327386,"1","wilt","Mean_G",0.5
115.212224,286.57,112.378378,876.432432,28.670033,"1","wilt","Mean_G",0.5
137.694226,207.45,107.395833,852.1875,32.38567,"1","wilt","Mean_G",0.5
